date,SPI3_ZALESIE,SPI3_TRZEMESZNO,SPI3_PAKOŚĆ,SPI3_JAKSICE,SPI3_GĘBICE,SPI3_MEAN,SPI6_ZALESIE,SPI6_TRZEMESZNO,SPI6_PAKOŚĆ,SPI6_JAKSICE,SPI6_GĘBICE,SPI6_MEAN,SPI12_ZALESIE,SPI12_TRZEMESZNO,SPI12_PAKOŚĆ,SPI12_JAKSICE,SPI12_GĘBICE,SPI12_MEAN
1987-07-01,0.9759742558377974,0.05807151315579171,0.849029052186116,1.008745725102842,0.4200795349071936,0.8013453328561931,0.9675901778038583,0.1148425851509771,0.8358845329135812,0.7931853394968488,0.1975034990408341,0.7807766024465862,1.023174196532032,-0.1074903321717549,0.9680127538072595,0.6736890707189666,0.4243616287857714,0.8454305438666267
1987-08-01,0.2033958245362905,0.4051896077790609,1.133265265046114,1.26023257159447,0.8388590421948922,0.8783938833407839,1.057186277289752,0.1229500562009389,0.7088611141326233,0.644534947781557,0.03524964284886434,0.8048248388973233,0.8805404237287479,-0.1963995746880311,0.7602717419156659,0.4466077936590985,0.2473252162351747,0.6877512633218386
1987-09-01,0.6932119930663574,1.062411754350677,1.457063304269768,1.238934250756061,0.9573984137642813,1.369323542902592,1.065573374680687,0.8373521474263687,1.213132812699675,1.092044068682523,0.5524747700070279,1.267725452030438,1.175387564741968,0.4586882115917381,1.208213717504044,0.8796334750051161,0.5115961853472831,1.28157493019918
1987-10-01,0.7528301168465336,1.030881915164779,0.956406173869671,0.7707251067034002,0.4788016358479682,0.9204501216963075,1.002528306020339,0.5913314534509295,1.19689964089688,1.156136131773622,0.5418594165561238,1.162621574638503,1.142649228057179,0.5566512918313574,1.357266491943186,1.068233307741826,0.5631155245193169,1.359238442054212
1987-11-01,1.078368315559911,1.739003473346946,1.896096320822656,1.497443734120283,1.761600057042939,1.732813025827395,0.662330632722366,1.245623261301627,1.836375393538529,1.566677872056852,1.482249153583394,1.60413211185338,1.376355004336111,0.9629886942079615,1.712804227490096,1.270185719152251,1.098001281871859,1.767702587483221
1987-12-01,1.831930651756297,1.118249832354195,1.434514497101131,0.9873333892931387,1.5000197674019,1.60808936120251,1.282422335789162,1.361402196586478,2.001644104435598,1.518875445783152,1.50000216061749,1.928244652986885,1.448659607432913,0.8064347174004747,1.434451716919275,1.059042877967313,0.8474702462152489,1.58037718692595
1988-01-01,1.741642744178643,1.115905581476917,1.546563255118052,1.021034014137634,1.411981620178544,1.584781343765315,1.256990241099913,1.363734862579845,1.544866672397542,1.074973736197418,1.128109833059723,1.575707023050339,1.21152107719397,0.8971024223297795,1.515841411860722,1.121372260335,0.8121216565591646,1.50804970186798
1988-02-01,1.307130698514539,0.805361433144496,0.9535803597375816,0.8755570298314588,0.6954806400308955,1.083955372941475,1.500535387590277,2.053962382842861,2.324875293481195,1.831286094716371,1.986788787673988,2.346892338196676,1.318328990830695,1.168581399955259,1.699952871189024,1.293413588681354,1.012938051986402,1.813357966096839
1988-03-01,0.2501996197762216,0.7947314682351727,1.141204252047661,1.271151449337656,0.8924505344020668,0.9067834951786333,1.446680316489555,1.298955686093053,1.794549809634824,1.523783192937584,1.634351149934495,1.887235929849668,1.296552420752382,1.2566123377867,1.794855422183754,1.460412006489942,1.179349710687913,1.915772406894948
1988-04-01,0.4808095031629699,0.346210153659566,0.1500291094874318,0.2120070752071868,0.3549127068598035,0.3421960160742077,1.175938326530105,0.9980065218677151,1.151359941290589,0.8472252612723642,1.213709716808476,1.320600707884648,1.164324265812276,0.8982747160691686,1.520107430187365,1.273584655731177,0.9696674371072913,1.57428804935626
1988-05-01,0.161356021126633,-1.945444477421446,-1.239622547867059,-1.2078704471529,-0.6633706996418195,-1.009991101189578,0.6542169114166752,-0.6214032981202066,-0.2004768734695845,-0.3313915661801189,-0.07495196967558382,0.00527921503772502,0.7167586262201686,0.8424571924082662,1.44581089022307,1.240850047517595,1.148149824468076,1.374330348552136
1988-06-01,0.4478492587368078,-0.7181027860437539,-0.3409160945750359,-1.237518808558547,-0.3259037629134418,-0.3877888322745863,0.4106422895010881,-0.09843894093139527,0.4224287875810515,-0.2894021858959033,0.2138614129550718,0.1850538702205079,0.9836661020376087,1.055955348422571,1.76179605227687,1.02925635046587,1.241335624220845,1.615061830110118
1988-07-01,0.6250670434287061,-0.2192069365323963,0.7596491814400389,-0.3590022187947419,0.5143675526005329,0.3052373081937905,0.6724514051354077,-0.1253812521807364,0.7419780668047838,-0.3110561909991301,0.6020776473656548,0.4001533698247659,1.123116109944474,0.813055297482194,1.54349208701435,0.4813592429991335,1.097948503790938,1.314154959864521
1988-08-01,0.7379086329906666,0.08654818199895319,0.8799255518761884,-0.1741433885474465,0.511820247645216,0.5235054473712522,0.5623077878524192,-0.697515789834373,0.1911206799103693,-0.7965128315215102,0.03969159624596302,-0.09747117464884719,1.04159900182729,0.7069903605691463,1.590580139381526,0.51047520508532,1.132055561211602,1.362068172800043
1988-09-01,0.4326220746374831,-0.02691550180895003,0.4512647742633804,-0.03465416433900319,0.4922063731006717,0.2991367388625157,0.4839141954477252,-0.4138798628023221,0.1426445908052148,-0.726170672547211,0.150233541795088,-0.05033464524892286,0.8803445535957861,0.3190185425741347,1.050764177859505,0.0904789252615888,0.9456945258105222,0.9594554053248128
1988-10-01,0.1478391442772995,-0.5971849093359533,-0.7212269582025713,-0.77479186322868,-0.5676985834597658,-0.5372266953561058,0.4282024434305896,-0.572391086037432,0.06506661148987085,-0.8385070659240687,0.02858121933193478,-0.1804670640848183,0.7871169471601895,-0.01521333599016989,0.6695638363348659,-0.3500449276066928,0.6733489476048585,0.5754687011884081
1988-11-01,0.645366215388911,-0.03686229152285704,-0.07104278094021596,-0.3399469983646821,-0.04644271395708462,0.09053087037409402,0.7799221537569329,-0.01371076829197751,0.5531091479397292,-0.3299742873348839,0.3001825925920168,0.3650224409404004,0.7961471006906574,-0.3241882275941624,0.3167351430178308,-0.48454512499848,0.1676569598961195,0.2644677205121648
1988-12-01,1.960448781751094,-0.3711499819401664,0.5176006570484851,-0.02181091992224575,-0.2060613382870732,0.6243300638245066,1.179354669792727,-0.2611835972481364,0.6015321523382264,-0.1391992852741139,0.2510201037952999,0.526861268534715,0.8941099005916806,-0.2695683082771809,0.6008586169459976,-0.2913194971624234,0.253618245280004,0.4379496628869472
1989-01-01,2.289037078015455,-0.2857463667551564,0.70851667873488,0.3173741763018355,-0.02567153703843587,0.8393330836228922,1.08023490241099,-0.6905363238814023,-0.238457529928653,-0.5350642738550538,-0.5293429425486976,-0.01260914353287821,0.9480941229394735,-0.5358490583192178,0.2875985947932195,-0.5769408677981513,0.04942782911457319,0.2179875045593287
1989-02-01,1.356410872442039,-1.301442515771615,0.03111157853737337,-0.3481993191289129,-0.803554311366267,-0.04666974937849903,1.16127826908641,-0.8551369204174231,-0.153639806774627,-0.6246210241158973,-0.6013936079368214,-0.04620615253204435,0.8408447411965487,-1.004072034149936,0.02843909745159693,-0.8561949479874673,-0.2767259656948134,-0.1198558483140844
1989-03-01,-0.7674566683495057,-2.43259478782508,-0.9927229795206001,-1.642372533630597,-1.936804661312488,-1.723842492178347,1.071874696216142,-1.798499816769317,-0.237749321939946,-1.038050223265468,-1.314809621537339,-0.5660824717911122,0.7270378581465754,-1.185019569637939,-0.03216109676483302,-1.072557644537108,-0.4760673055901517,-0.342392666421663
1989-04-01,0.5562053030537478,-1.684633394633275,-0.6257464703993388,-1.161834477181425,-1.354492434199706,-0.6974198099016323,1.527421181024761,-1.194658794563358,0.08895154955178221,-0.511527369731578,-0.8274780899287448,0.1355834404322425,0.9373183926714143,-1.048390840080797,0.05022546683356956,-0.9743074144165429,-0.3866523636164749,-0.1207356092497562
1989-05-01,1.445694848785045,-2.383250683413495,-1.511868970690516,-2.228478936619963,-2.111013250082545,-0.7303085109784062,1.623158696749656,-2.489451961328852,-0.9984349813637995,-1.854622526373251,-1.999471900555581,-0.6028694941631645,1.268987934868983,-1.072003049857297,-0.0266125957416283,-1.110762414793996,-0.6244779666420593,-0.004288275109896626
1989-06-01,2.315589198009099,-0.8961060826915579,-1.809177670843516,-1.50796107922614,-1.842822012064054,0.175025820747634,1.756030364266369,-2.158120098748883,-2.039577921519234,-2.249840725814506,-2.596143952479806,-0.7602296128905346,1.680354494698953,-1.375795763103518,-0.5800503505183385,-1.279338681243009,-1.07842591771501,-0.05650881034392959
1989-07-01,2.542662705176094,-1.533758516948779,-1.918455079761396,-2.153252869562459,-2.218651129085236,-0.3822125349193399,2.270386794337326,-2.145454797719449,-2.133020340429485,-2.496658486586945,-2.867971812163114,-0.7701241349669045,2.006348061451725,-1.987349576040306,-1.56096229879316,-2.091757450926127,-2.066521085806417,-0.5372066750876684
1989-08-01,2.399245200245016,-1.627774645086015,-2.113437470982345,-2.483634624269285,-2.324783469200904,-0.4853720929987901,2.345395683890476,-2.464771522513569,-2.83213319205568,-3.299561617383954,-3.103270775844547,-0.8944987844937391,2.206306033737145,-2.498077917460634,-2.142725815311619,-2.771754668240328,-2.555719531009249,-0.7030117092443601
1989-09-01,1.727218177480383,-2.389889128089892,-2.784412763654878,-2.852799529962939,-2.611791424359103,-1.435066807435334,2.289770914981682,-2.138901258102375,-3.022731838956163,-3.076547930837909,-2.815061320308154,-0.8784981614394589,2.131464250674554,-2.883075352287105,-2.525224501417988,-2.929105823117534,-2.886942783697455,-1.064231530807291
1989-10-01,1.308182165341686,-1.532586949323647,-1.877876038173242,-1.98006838968989,-1.348224526544556,-0.6921408618407799,2.343171223393148,-2.120947621214563,-2.772492779910385,-2.959296286484622,-2.639791125957984,-0.8382277023752929,2.247353631205031,-2.556180801028151,-2.162157105723908,-2.666026737681847,-2.656508224474601,-0.6616939979443315
1989-11-01,1.144185302946074,-0.9053217489473615,-1.30081602283489,-1.674084466106883,-1.102989423701603,-0.5042986550869908,2.198011627958356,-1.745473236611422,-2.263255008860943,-2.52827964473823,-2.199236832256537,-0.6756789792931559,2.159922675596897,-2.540947707793053,-2.357847958821083,-2.886354103821799,-2.743964859607273,-0.889061203954579
1989-12-01,0.9794976912100187,-0.03223021809678835,-0.007848047539137825,-0.528139910049645,-0.1390618258676734,0.1416969990349841,1.64540484443285,-1.802823258791509,-2.237795013648449,-2.61702883529751,-2.018920727524086,-1.072328272559573,1.874208506164115,-2.409294537973308,-2.59953549718259,-3.017841789820964,-2.770341157349235,-1.183420835036447
1990-01-01,0.2001950608257118,-0.4710998158373986,-0.6020908089181797,-0.9271288229766104,-0.6320196186546251,-0.5355172734076376,1.128412038663137,-1.472130118024139,-1.870350430583988,-2.158105308690593,-1.476422750300791,-0.9505853945964686,1.930877511344856,-2.369128248889448,-2.604902138455504,-2.978131562584633,-2.736872080635176,-1.153757479471655
1990-02-01,-0.1051648678885731,-0.2282932053493276,-0.4331283562314006,-0.4859464204431763,-0.7193976824484158,-0.4518255714733504,0.9046077131042086,-1.041941738656365,-1.532860035976767,-1.818864337654512,-1.506132621126677,-0.8916963759943519,2.04761716594944,-2.374990170248892,-2.702199916208834,-3.017842117845617,-2.897337724168965,-1.127703768363283
