date,SGI3_II/1271/1,SGI3_II/1272/1,SGI3_II/1273/1,SGI3_II/1274/1,SGI3_II/1274/2,SGI3_II/1276/1,SGI3_II/1285/1,SGI3_II/906/1,SGI3_II/908/1,SGI3_II/908/2,SGI3_II/521/1,SGI3_II/527/1,SGI3_II/1272/2,SGI3_II/1275/1,SGI3_II/797/1,SGI3_II/1065/1,SGI6_II/1271/1,SGI6_II/1272/1,SGI6_II/1273/1,SGI6_II/1274/1,SGI6_II/1274/2,SGI6_II/1276/1,SGI6_II/1285/1,SGI6_II/906/1,SGI6_II/908/1,SGI6_II/908/2,SGI6_II/521/1,SGI6_II/527/1,SGI6_II/1272/2,SGI6_II/1275/1,SGI6_II/797/1,SGI6_II/1065/1,SGI12_II/1271/1,SGI12_II/1272/1,SGI12_II/1273/1,SGI12_II/1274/1,SGI12_II/1274/2,SGI12_II/1276/1,SGI12_II/1285/1,SGI12_II/906/1,SGI12_II/908/1,SGI12_II/908/2,SGI12_II/521/1,SGI12_II/527/1,SGI12_II/1272/2,SGI12_II/1275/1,SGI12_II/797/1,SGI12_II/1065/1
1991-12-01,,,,,,,,,,,-1.268681559716477,-0.30330456341615,,,0.9797393218406797,,,,,,,,,,,,-0.9116921151811149,-0.1769680709450814,,,1.169215412391066,,,,,,,,,,,,-0.7617847553339806,-0.1157906207298883,,,1.995550133142287,
1992-01-01,,,,,,,,,,,-1.063204160000115,-0.2460346334294582,,,0.971940160188462,,,,,,,,,,,,-0.9253303832009906,-0.2412856114016381,,,1.096678700610337,,,,,,,,,,,,-0.8190114394868561,-0.1127811589406564,,,1.940990960948904,
1992-02-01,,,,,,,,,,,-1.026943442403146,-0.200218689440134,,,0.9641409985362442,,,,,,,,,,,,-1.300382753747919,-0.2588267587988672,,,1.083878104413714,,,,,,,,,,,,-0.9130267063093924,-0.1067622353621924,,,1.886431788755482,
1992-03-01,,,,,,,,,,,-0.9423351013434494,-0.08567882946689681,,,0.901747705318469,,,,,,,,,,,,-1.218553145628607,-0.1945092183423604,,,1.036942585026231,,,,,,,,,,,,-0.9866038716488534,-0.07967707925910475,,,1.825052720037931,
1992-04-01,,,,,,,,,,,-0.7489446074928467,0.1204929184850376,,,0.831555250448443,,,,,,,,,,,,-0.9935217233004269,-0.06002708829683726,,,0.9942739310375737,,,,,,,,,,,,-0.9457276686824242,-0.03152569063129066,,,1.236268320117586,
1992-05-01,,,,,,,,,,,-0.4467719608510805,0.2923027084449666,,,0.6911703407083908,,,,,,,,,,,,-0.8025859710219936,0.05106684521909686,,,0.9132034884590844,,,,,,,,,,,,-0.9007638454195054,-0.01346891989589887,,,1.156702860668843,
1992-06-01,,,,,,,,,,,-0.4951195843137569,0.3152106804396531,,,0.6443753707950511,,,,,,,,,,,,-0.7821285689921802,0.1212314348080633,,,0.8534673728749783,,,,,,,,,,,,-0.9825162513521548,-0.02249730526359477,,,1.079410700061566,
1992-07-01,,,,,,,,,,,-1.196160124522436,0.1548548764769941,,,0.5429862693161208,,,,,,,,,,,,-1.068532197409859,0.1446196313377021,,,0.7595963340999026,,,,,,,,,,,,-1.162371544404039,-0.04356353778826984,,,0.9907520452472656,
1992-08-01,,,,,,,,,,,-1.43789824183587,-0.09713281546421564,,,0.5117896227072166,,,,,,,,,,,,-1.034436527360112,0.1036902874108341,,,0.6657252953248997,,,,,,,,,,,,-1.366752559235628,-0.07365815568064082,,,0.9339195742125319,
1992-09-01,,,,,,,,,,,-2.332329275895203,-0.2231266614348205,,,0.4181996828805041,,,,,,,,,,,,-1.566328980135727,0.05106684521909686,,,0.5889217181452724,,,,,,,,,,,,-1.636535498813419,-0.06763923210217689,,,0.8679939078122021,
