group,window_months,date,available_wells,total_group_wells,group_mean_SGI
3,3,2016-02-01,2,2,-0.6610466665605297
3,3,2016-03-01,2,2,-0.5444515398980792
3,3,2016-04-01,2,2,-0.5783689825170024
3,3,2016-05-01,2,2,-0.6411995731659821
3,3,2016-06-01,2,2,-0.634427649213988
3,3,2016-07-01,2,2,-0.634427649213988
3,3,2016-08-01,2,2,-0.6604130716293828
3,3,2016-09-01,2,2,-0.6715878151854696
3,3,2016-10-01,2,2,-0.6071319808514416
3,3,2016-11-01,2,2,-0.6753047815522656
3,3,2016-12-01,2,2,-0.8285347550024309
3,3,2017-01-01,2,2,-0.8159308458031196
3,3,2017-02-01,2,2,-0.8763684265298288
3,3,2017-03-01,2,2,-1.0119592574955478
3,3,2017-04-01,2,2,-1.1560943404415767
3,3,2017-05-01,2,2,-1.1906491195718836
3,3,2017-06-01,2,2,-1.2210021576053043
3,3,2017-07-01,2,2,-1.0460071564121904
3,3,2017-08-01,2,2,-0.9401519687416438
3,3,2017-09-01,2,2,-0.8853656836899749
3,3,2017-10-01,2,2,-0.8853656836899749
3,3,2017-11-01,2,2,-0.9449828918170202
3,3,2017-12-01,2,2,-0.9449828918170202
3,3,2018-01-01,2,2,-0.933199355217373
3,3,2018-02-01,2,2,-0.8727617744906635
3,3,2018-03-01,2,2,-0.9208391953430826
3,3,2018-04-01,2,2,-0.7993363652283052
3,3,2018-05-01,2,2,-0.639468180755667
3,3,2018-06-01,2,2,-0.6385495413557891
3,3,2018-07-01,2,2,-0.7944017175982754
3,3,2018-08-01,2,2,-0.8776149129592794
3,3,2018-09-01,2,2,-0.9550012620544388
3,3,2018-10-01,2,2,-0.9033207356846328
3,3,2018-11-01,2,2,-0.9810121267784352
3,3,2018-12-01,2,2,-0.9810121267784352
3,3,2019-01-01,2,2,-1.0673484150229022
3,3,2019-02-01,2,2,-1.1992847442961914
3,3,2019-03-01,2,2,-1.1906886221140764
3,3,2019-04-01,2,2,-1.233393976319069
3,3,2019-05-01,2,2,-1.2606133607590442
3,3,2019-06-01,2,2,-0.9129747373728079
3,3,2019-07-01,2,2,-0.7971926696130116
3,3,2019-08-01,2,2,-1.0019274777977454
3,3,2019-09-01,2,2,-1.1535767647075905
3,3,2019-10-01,2,2,-1.3800954923426296
3,3,2019-11-01,2,2,-1.3800954923426296
3,3,2019-12-01,2,2,-1.3800954923426296
3,3,2020-01-01,2,2,-1.3718493822253466
3,3,2020-02-01,2,2,-1.6148590646306733
3,3,2020-03-01,2,2,-1.607751425289128
3,3,2020-04-01,2,2,-1.6003464618828076
3,3,2020-05-01,2,2,-1.6498802950558202
3,3,2020-06-01,2,2,-1.6721197653720745
3,3,2020-07-01,2,2,-1.6721197653720745
3,3,2020-08-01,2,2,-1.6878995447681544
3,3,2020-09-01,2,2,-1.4549114359178104
3,3,2020-10-01,2,2,-1.323981685992393
3,3,2020-11-01,2,2,-1.323981685992393
3,3,2020-12-01,2,2,-1.323981685992393
3,3,2021-01-01,2,2,-1.1397339953341241
3,3,2021-02-01,2,2,-1.1397339953341241
3,3,2021-03-01,2,2,-0.942138007196462
3,3,2021-04-01,2,2,-0.9844455168563306
3,3,2021-05-01,2,2,-1.1799364564960215
3,3,2021-06-01,2,2,-1.2946716546495145
3,3,2021-07-01,2,2,-1.3911429430832978
3,3,2021-08-01,2,2,-1.313008165683887
3,3,2021-09-01,2,2,-1.1763668501921576
3,3,2021-10-01,2,2,-1.1763668501921576
3,3,2021-11-01,2,2,-1.1167496420651122
3,3,2021-12-01,2,2,-0.9176596875740091
3,3,2022-01-01,2,2,-0.8118699853261117
3,3,2022-02-01,2,2,-0.7249994543702252
3,3,2022-03-01,2,2,-0.7473875427179832
3,3,2022-04-01,2,2,-0.6316213938383566
3,3,2022-05-01,2,2,-1.0100210928282298
3,3,2022-06-01,2,2,-1.2171161398822976
3,3,2022-07-01,2,2,-1.423742947038103
3,3,2022-08-01,2,2,-1.5368078783427679
3,3,2022-09-01,2,2,-1.5438875159950196
3,3,2022-10-01,2,2,-1.448298538285398
3,3,2022-11-01,2,2,-1.3706071471915955
3,3,2022-12-01,2,2,-1.3706071471915955
3,3,2023-01-01,2,2,-1.4381635380960816
3,3,2023-02-01,2,2,-1.4381635380960816
3,3,2023-03-01,2,2,-1.5249737695330203
3,3,2023-04-01,2,2,-1.1471183513695897
3,3,2023-05-01,2,2,-1.414182222128769
3,3,2023-06-01,2,2,-1.8911180503891816
3,3,2023-07-01,2,2,-1.8911180503891816
3,3,2023-08-01,2,2,-1.905480189921901
3,3,2023-09-01,2,2,-2.1529841516335844
3,3,2023-10-01,2,2,-2.1529841516335844
3,3,2023-11-01,2,2,-2.1529841516335844
3,3,2023-12-01,2,2,-2.1529841516335844
3,3,2024-01-01,2,2,-2.1461519203048725
3,3,2024-02-01,2,2,-1.7712059086262566
3,3,2024-03-01,2,2,-1.5847247718797577
3,3,2024-04-01,1,2,
3,6,1990-12-01,1,2,
3,6,1991-01-01,1,2,
3,6,1991-02-01,1,2,
3,6,1991-03-01,1,2,
3,6,1991-04-01,1,2,
3,6,1991-05-01,1,2,
3,6,1991-06-01,1,2,
3,6,1991-07-01,1,2,
3,6,1991-08-01,1,2,
3,6,1991-09-01,1,2,
3,6,1991-10-01,1,2,
3,6,1991-11-01,1,2,
3,6,1991-12-01,1,2,
3,6,1992-01-01,1,2,
3,6,1992-02-01,1,2,
3,6,1992-03-01,1,2,
3,6,1992-04-01,1,2,
3,6,1992-05-01,1,2,
3,6,1992-06-01,1,2,
3,6,1992-07-01,1,2,
3,6,1992-08-01,1,2,
3,6,1992-09-01,1,2,
3,6,1992-10-01,1,2,
3,6,1992-11-01,1,2,
3,6,1992-12-01,1,2,
3,6,1993-01-01,1,2,
3,6,1993-02-01,1,2,
3,6,1993-03-01,1,2,
3,6,1993-04-01,1,2,
3,6,1993-05-01,1,2,
3,6,1993-06-01,1,2,
3,6,1993-07-01,1,2,
3,6,1993-08-01,1,2,
3,6,1993-09-01,1,2,
3,6,1993-10-01,1,2,
3,6,1993-11-01,1,2,
3,6,1993-12-01,1,2,
3,6,1994-01-01,1,2,
3,6,1994-02-01,1,2,
3,6,1994-03-01,1,2,
3,6,1994-04-01,1,2,
3,6,1994-05-01,1,2,
3,6,1994-06-01,1,2,
3,6,1994-07-01,1,2,
3,6,1994-08-01,1,2,
3,6,1994-09-01,2,2,0.12474456010593334
3,6,1994-10-01,2,2,0.3410343170751288
3,6,1994-11-01,2,2,0.37511440869881024
3,6,1994-12-01,2,2,0.35868388717713406
3,6,1995-01-01,1,2,
3,6,1995-02-01,1,2,
3,6,1995-03-01,1,2,
3,6,1995-04-01,1,2,
3,6,1995-05-01,1,2,
3,6,1995-06-01,1,2,
3,6,1995-07-01,1,2,
3,6,1995-08-01,1,2,
3,6,1995-09-01,2,2,0.4876613301405015
3,6,1995-10-01,2,2,0.3042137487109402
3,6,1995-11-01,2,2,0.33724487509804085
3,6,1995-12-01,2,2,0.35568014142908094
3,6,1996-01-01,2,2,0.4345527346451541
3,6,1996-02-01,2,2,0.5322673678670833
3,6,1996-03-01,2,2,0.5577073995487212
3,6,1996-04-01,2,2,0.42521159912561557
3,6,1996-05-01,2,2,0.3630579615637558
3,6,1996-06-01,2,2,0.31089645135229615
3,6,1996-07-01,2,2,0.3630579615637558
3,6,1996-08-01,2,2,0.3630579615637558
3,6,1996-09-01,2,2,0.46264701137327735
3,6,1996-10-01,2,2,0.41101567737859357
3,6,1996-11-01,2,2,0.5066922464845032
3,6,1996-12-01,2,2,0.48443369633968536
3,6,1997-01-01,2,2,0.5322673678670833
3,6,1997-02-01,2,2,0.4345527346451541
3,6,1997-03-01,2,2,0.31248450652184545
3,6,1997-04-01,2,2,0.23379158217605242
3,6,1997-05-01,2,2,0.08299647406750876
3,6,1997-06-01,2,2,-0.004523494026412233
3,6,1997-07-01,2,2,-0.1314454078949347
3,6,1997-08-01,2,2,-0.18058702619486322
3,6,1997-09-01,2,2,-0.2353519303530059
3,6,1997-10-01,2,2,-0.3153122129742466
3,6,1997-11-01,2,2,-0.26331097791956504
3,6,1997-12-01,2,2,-0.23569789732468885
3,6,1998-01-01,2,2,0.09281040205236299
3,6,1998-02-01,2,2,0.09281040205236299
3,6,1998-03-01,2,2,0.21696987610958962
3,6,1998-04-01,2,2,0.2592773857694584
3,6,1998-05-01,2,2,0.19839965518725247
3,6,1998-06-01,2,2,0.15717992920325613
3,6,1998-07-01,2,2,-0.3884069420259559
3,6,1998-08-01,2,2,-0.3169486761627218
3,6,1998-09-01,2,2,-0.35368964518856905
3,6,1998-10-01,2,2,-0.30941879344864465
3,6,1998-11-01,2,2,-0.3426268105412532
3,6,1998-12-01,2,2,-0.3551256019572738
3,6,1999-01-01,2,2,-0.24959392102543831
3,6,1999-02-01,2,2,-0.20864206969451082
3,6,1999-03-01,2,2,-0.18625398134675264
3,6,1999-04-01,2,2,0.07207827901685812
3,6,1999-05-01,2,2,0.29097294160310316
3,6,1999-06-01,2,2,0.3724883453507317
3,6,1999-07-01,2,2,0.5720059147326041
3,6,1999-08-01,2,2,0.611302809270603
3,6,1999-09-01,2,2,0.8524779387720213
3,6,1999-10-01,2,2,0.9480302773975637
3,6,1999-11-01,2,2,1.1752078466011695
3,6,1999-12-01,2,2,1.0326926531482408
3,6,2000-01-01,2,2,1.0793885816464688
3,6,2000-02-01,2,2,1.1434417645182742
3,6,2000-03-01,2,2,1.1328433690548971
3,6,2000-04-01,2,2,1.1217405015062751
3,6,2000-05-01,2,2,1.0258087501315782
3,6,2000-06-01,2,2,0.967673311083755
3,6,2000-07-01,2,2,0.9444287656484107
3,6,2000-08-01,2,2,0.8739381427914978
3,6,2000-09-01,2,2,0.8525371566460985
3,6,2000-10-01,2,2,0.8525371566460985
3,6,2000-11-01,2,2,0.7127312913850787
3,6,2000-12-01,2,2,0.6715878151854696
3,6,2001-01-01,2,2,0.7089058324002269
3,6,2001-02-01,2,2,0.7089058324002269
3,6,2001-03-01,2,2,0.7031489170278498
3,6,2001-04-01,2,2,0.7514771993886081
3,6,2001-05-01,2,2,0.7135967708141856
3,6,2001-06-01,2,2,0.7628044563871577
3,6,2001-07-01,2,2,0.7135967708141856
3,6,2001-08-01,2,2,0.7840873936710985
3,6,2001-09-01,2,2,0.7526333653954955
3,6,2001-10-01,2,2,0.7739542260126906
3,6,2001-11-01,2,2,0.8436353479691334
3,6,2001-12-01,2,2,0.9837919920800557
3,6,2002-01-01,2,2,0.9745393026149012
3,6,2002-02-01,2,2,1.0194892491832053
3,6,2002-03-01,2,2,1.1093678843958636
3,6,2002-04-01,2,2,1.0992634117540327
3,6,2002-05-01,2,2,1.067146775154443
3,6,2002-06-01,2,2,1.1906491195718836
3,6,2002-07-01,2,2,1.6498802950558202
3,6,2002-08-01,2,2,1.6498802950558202
3,6,2002-09-01,2,2,1.6182213654231639
3,6,2002-10-01,2,2,1.523079272356587
3,6,2002-11-01,2,2,1.5395268933189257
3,6,2002-12-01,2,2,1.5474262678459616
3,6,2003-01-01,2,2,1.6665711558031542
3,6,2003-02-01,2,2,1.6665711558031542
3,6,2003-03-01,2,2,1.657975033621039
3,6,2003-04-01,2,2,1.6489998614562258
3,6,2003-05-01,2,2,1.6251923439952431
3,6,2003-06-01,2,2,1.6251923439952431
3,6,2003-07-01,2,2,1.4898611974384652
3,6,2003-08-01,2,2,1.496121051606655
3,6,2003-09-01,2,2,1.524252176033325
3,6,2003-10-01,2,2,1.6721197653720745
3,6,2003-11-01,2,2,1.687899544768154
3,6,2003-12-01,2,2,1.6216912959593848
3,6,2004-01-01,2,2,1.614859064630673
3,6,2004-02-01,2,2,1.5508058817588677
3,6,2004-03-01,2,2,1.5436982424173222
3,6,2004-04-01,2,2,1.4277818239536524
3,6,2004-05-01,2,2,1.3972081071937084
3,6,2004-06-01,2,2,1.3016557685681658
3,6,2004-07-01,2,2,1.0097707451012796
3,6,2004-08-01,2,2,0.8744395985445015
3,6,2004-09-01,2,2,0.8623093199799491
3,6,2004-10-01,2,2,0.883369406746027
3,6,2004-11-01,2,2,0.750240988688164
3,6,2004-12-01,2,2,0.6487003949476213
3,6,2005-01-01,2,2,0.5256846392230904
3,6,2005-02-01,2,2,0.4518429167424718
3,6,2005-03-01,2,2,0.3652795371379388
3,6,2005-04-01,2,2,0.35322708285012405
3,6,2005-05-01,2,2,-0.034107124753411155
3,6,2005-06-01,2,2,-0.034107124753411155
3,6,2005-07-01,2,2,0.024195368924830263
3,6,2005-08-01,2,2,0.024195368924830263
3,6,2005-09-01,2,2,-0.040879048705405374
3,6,2005-10-01,2,2,-0.0897554039201211
3,6,2005-11-01,2,2,-0.06604714695223599
3,6,2005-12-01,2,2,-0.18676324759790125
3,6,2006-01-01,2,2,-0.24902324457222885
3,6,2006-02-01,2,2,-0.24902324457222885
3,6,2006-03-01,2,2,-0.3146830168774949
3,6,2006-04-01,2,2,-0.33878085281027365
3,6,2006-11-01,2,2,-0.3928531170921888
3,6,2006-12-01,2,2,-0.4075660426468253
3,6,2007-01-01,2,2,-0.392339930655193
3,6,2007-02-01,2,2,-0.4412162858699088
3,6,2007-03-01,2,2,-0.4786992131564916
3,6,2007-04-01,2,2,-0.5606029641087675
3,6,2007-05-01,2,2,-0.6935861499906463
3,6,2007-06-01,2,2,-0.6230955271337332
3,6,2007-07-01,2,2,-0.5393924845517634
3,6,2007-08-01,2,2,-0.47609009500882926
3,6,2007-09-01,2,2,-0.46264701137327724
3,6,2007-10-01,2,2,-0.38268672875203646
3,6,2007-11-01,2,2,-0.37526068665823503
3,6,2007-12-01,2,2,-0.2818384189484624
3,6,2008-01-01,2,2,-0.24866257829484928
3,6,2008-02-01,2,2,-0.13510581954821185
3,6,2008-03-01,2,2,0.0014354048944725806
3,6,2008-04-01,2,2,0.018479248812695248
3,6,2008-05-01,2,2,0.05049703105125036
3,6,2008-06-01,2,2,0.38560997677859765
3,6,2008-07-01,2,2,0.5343084231876905
3,6,2008-08-01,2,2,0.5343084231876905
3,6,2008-09-01,2,2,0.4933985744419936
3,6,2008-10-01,2,2,0.5463968217985105
3,6,2008-11-01,2,2,0.4791434945056135
3,6,2008-12-01,2,2,0.4856137942279899
3,6,2009-01-01,2,2,0.5137118681614992
3,6,2009-02-01,2,2,0.4471645356280023
3,6,2009-03-01,2,2,0.4089136030076259
3,6,2009-04-01,2,2,0.29607984530597525
3,6,2009-05-01,2,2,0.3017670348001003
3,6,2009-06-01,2,2,0.3017670348001003
3,6,2009-07-01,2,2,0.15595340911682368
3,6,2009-08-01,2,2,0.15595340911682368
3,6,2009-09-01,2,2,0.011679011191269698
3,6,2009-10-01,2,2,-0.07225644540626323
3,6,2009-11-01,2,2,-0.028961210000840232
3,6,2009-12-01,2,2,-0.16680418546098913
3,6,2010-01-01,2,2,-0.1865478388453894
3,6,2010-02-01,2,2,-0.24172936858412963
3,6,2010-03-01,2,2,-0.2755133167033072
3,6,2010-04-01,2,2,-0.2595593737500017
3,6,2010-05-01,2,2,-0.283097678942515
3,6,2010-06-01,2,2,-0.29853042417134823
3,6,2010-07-01,2,2,-0.24380078440451616
3,6,2010-08-01,2,2,-0.152463188689959
3,6,2010-09-01,2,2,-0.20370605950154066
3,6,2010-10-01,2,2,-0.12474456010593334
3,6,2010-11-01,2,2,0.0020469157222883505
3,6,2010-12-01,2,2,0.05693368782165445
3,6,2011-01-01,2,2,0.07312692796198009
3,6,2011-02-01,2,2,0.09423054950108575
3,6,2011-03-01,1,2,
3,6,2011-04-01,1,2,
3,6,2011-05-01,1,2,
3,6,2011-06-01,1,2,
3,6,2011-07-01,1,2,
3,6,2011-08-01,1,2,
3,6,2011-09-01,2,2,0.7946981774292139
3,6,2011-10-01,2,2,0.8379698613867219
3,6,2011-11-01,2,2,1.083831029037171
3,6,2011-12-01,2,2,1.0909106666894226
3,6,2012-01-01,2,2,0.9971699118380306
3,6,2012-02-01,2,2,0.9971699118380306
3,6,2012-03-01,2,2,0.9322061191702636
3,6,2012-04-01,2,2,0.915162275252041
3,6,2012-05-01,2,2,0.7814590396035206
3,6,2012-06-01,2,2,0.7330101057760946
3,6,2012-07-01,2,2,0.6604598724254557
3,6,2012-08-01,2,2,0.6113182541255272
3,6,2012-09-01,2,2,0.582029467477648
3,6,2012-10-01,2,2,0.6256283144760266
3,6,2012-11-01,2,2,0.7187491945906544
3,6,2012-12-01,2,2,0.6862757291988717
3,6,2013-01-01,2,2,0.5679259500033547
3,6,2013-02-01,2,2,0.5679259500033547
3,6,2013-03-01,2,2,0.3596398255341966
3,6,2013-04-01,2,2,0.29229492852973676
3,6,2013-05-01,2,2,0.24259331634267925
3,6,2013-06-01,2,2,0.14998779188737113
3,6,2013-07-01,2,2,0.33926532372602736
3,6,2013-08-01,2,2,0.2908163898986014
3,6,2013-09-01,2,2,0.2225482624927582
3,6,2013-10-01,2,2,0.15785334870335468
3,6,2013-11-01,2,2,0.25728920940436056
3,6,2013-12-01,2,2,0.27426002552606593
3,6,2014-01-01,2,2,0.27556650287016343
3,6,2014-02-01,2,2,0.27556650287016343
3,6,2014-03-01,2,2,0.28189980533218323
3,6,2014-04-01,2,2,0.26242388893397206
3,6,2014-05-01,2,2,0.2706007735886639
3,6,2014-06-01,2,2,0.32276228380012356
3,6,2014-07-01,2,2,0.3774919235669556
3,6,2014-08-01,2,2,0.3774919235669556
3,6,2014-09-01,2,2,0.23535193035300594
3,6,2014-10-01,2,2,0.06285972670905673
3,6,2014-11-01,2,2,0.0171211626519673
3,6,2014-12-01,2,2,-0.0763011050578054
3,6,2015-01-01,2,2,-0.17955403960068483
3,6,2015-02-01,2,2,-0.13595519260230637
3,6,2015-03-01,2,2,-0.12275135315403828
3,6,2015-04-01,2,2,-0.19651452968083255
3,6,2015-05-01,2,2,-0.22025163105247172
3,6,2015-06-01,2,2,-0.26054730881610394
3,6,2015-07-01,2,2,-0.19843672571479706
3,6,2015-08-01,2,2,-0.12268611665201919
3,6,2015-09-01,2,2,-0.17983432216475384
3,6,2015-10-01,2,2,-0.09023786005718198
3,6,2015-11-01,2,2,-0.2625879797947015
3,6,2015-12-01,2,2,-0.3163502261898139
3,6,2016-01-01,2,2,-0.3805165590555488
3,6,2016-02-01,2,2,-0.4241154060539273
3,6,2016-03-01,2,2,-0.4965645570802284
3,6,2016-04-01,2,2,-0.63197277402293
3,6,2016-05-01,2,2,-0.6995020668442236
3,6,2016-06-01,2,2,-0.5864699333991501
3,6,2016-07-01,2,2,-0.5343084231876906
3,6,2016-08-01,2,2,-0.5864699333991501
3,6,2016-09-01,2,2,-0.634427649213988
3,6,2016-10-01,2,2,-0.634427649213988
3,6,2016-11-01,2,2,-0.7127312913850787
3,6,2016-12-01,2,2,-0.7232683415552756
3,6,2017-01-01,2,2,-0.7089550247753491
3,6,2017-02-01,2,2,-0.8159308458031196
3,6,2017-03-01,2,2,-0.8026886092373526
3,6,2017-04-01,2,2,-1.0008563899469256
3,6,2017-05-01,2,2,-1.1906491195718836
3,6,2017-06-01,2,2,-1.0911756555011953
3,6,2017-07-01,2,2,-1.0097956710180283
3,6,2017-08-01,2,2,-0.9393050481611152
3,6,2017-09-01,2,2,-0.9783416427424252
3,6,2017-10-01,2,2,-0.9179040620157158
3,6,2017-11-01,2,2,-0.8754609707457376
3,6,2017-12-01,2,2,-0.8853656836899749
3,6,2018-01-01,2,2,-0.933199355217373
3,6,2018-02-01,2,2,-0.933199355217373
3,6,2018-03-01,2,2,-0.9208391953430826
3,6,2018-04-01,2,2,-0.9078478202856551
3,6,2018-05-01,2,2,-0.7523332595703223
3,6,2018-06-01,2,2,-0.7525003142007405
3,6,2018-07-01,2,2,-0.7525003142007405
3,6,2018-08-01,2,2,-0.694197820522499
3,6,2018-09-01,2,2,-0.7944017175982754
3,6,2018-10-01,2,2,-0.8548392983249846
3,6,2018-11-01,2,2,-0.892145992128546
3,6,2018-12-01,2,2,-0.9033207356846328
3,6,2019-01-01,2,2,-0.8923534138297882
3,6,2019-02-01,2,2,-1.0673484150229022
3,6,2019-03-01,2,2,-1.0576873580260577
3,6,2019-04-01,2,2,-1.1817134499492632
3,6,2019-05-01,2,2,-1.202477921711221
3,6,2019-06-01,2,2,-1.2606133607590442
3,6,2019-07-01,2,2,-1.125282214202266
3,6,2019-08-01,2,2,-1.125282214202266
3,6,2019-09-01,2,2,-1.1556352522356872
3,6,2019-10-01,2,2,-1.1556352522356872
3,6,2019-11-01,2,2,-1.2398988445970758
3,6,2019-12-01,2,2,-1.3082116518889055
3,6,2020-01-01,2,2,-1.3718493822253466
3,6,2020-02-01,2,2,-1.3718493822253466
3,6,2020-03-01,2,2,-1.607751425289128
3,6,2020-04-01,2,2,-1.6003464618828076
3,6,2020-05-01,2,2,-1.6498802950558202
3,6,2020-06-01,2,2,-1.6498802950558202
3,6,2020-07-01,2,2,-1.6498802950558202
3,6,2020-08-01,2,2,-1.6498802950558202
3,6,2020-09-01,2,2,-1.6721197653720745
3,6,2020-10-01,2,2,-1.6721197653720745
3,6,2020-11-01,2,2,-1.4463037411513988
3,6,2020-12-01,2,2,-1.3830275954640863
3,6,2021-01-01,2,2,-1.3147289965272382
3,6,2021-02-01,2,2,-1.218257708093455
3,6,2021-03-01,2,2,-1.2076593126300779
3,6,2021-04-01,2,2,-1.1161954054929244
3,6,2021-05-01,2,2,-1.1094458336391084
3,6,2021-06-01,2,2,-1.1799364564960215
3,6,2021-07-01,2,2,-1.2613164409791888
3,6,2021-08-01,2,2,-1.1799364564960215
3,6,2021-09-01,2,2,-1.216147941890184
3,6,2021-10-01,2,2,-1.216147941890184
3,6,2021-11-01,2,2,-1.168467475665122
3,6,2021-12-01,2,2,-1.1763668501921576
3,6,2022-01-01,2,2,-1.048801245832714
3,6,2022-02-01,2,2,-0.856140837066036
3,6,2022-03-01,2,2,-0.8378534313003049
3,6,2022-04-01,2,2,-0.8183775149020938
3,6,2022-05-01,2,2,-0.910530331992109
3,6,2022-06-01,2,2,-1.0100210928282298
3,6,2022-07-01,2,2,-1.1169122428065212
3,6,2022-08-01,2,2,-1.3903877333677772
3,6,2022-09-01,2,2,-1.423742947038103
3,6,2022-10-01,2,2,-1.423742947038103
3,6,2022-11-01,2,2,-1.4412189006331462
3,6,2022-12-01,2,2,-1.448298538285398
3,6,2023-01-01,2,2,-1.4381635380960816
3,6,2023-02-01,2,2,-1.359639825336751
3,6,2023-03-01,2,2,-1.348153689783366
3,6,2023-04-01,2,2,-1.5148692968911894
3,6,2023-05-01,2,2,-1.6293552190117835
3,6,2023-06-01,2,2,-1.7288286830824715
3,6,2023-07-01,2,2,-1.8641598296392496
3,6,2023-08-01,2,2,-1.8641598296392496
3,6,2023-09-01,2,2,-1.8911180503891816
3,6,2023-10-01,2,2,-1.8911180503891816
3,6,2023-11-01,2,2,-2.1470759935386567
3,6,2023-12-01,2,2,-2.1529841516335844
3,6,2024-01-01,2,2,-2.1461519203048725
3,6,2024-02-01,2,2,-2.1461519203048725
3,6,2024-03-01,2,2,-1.894546115717431
3,6,2024-04-01,1,2,
3,12,1991-06-01,1,2,
3,12,1991-07-01,1,2,
3,12,1991-08-01,1,2,
3,12,1991-09-01,1,2,
3,12,1991-10-01,1,2,
3,12,1991-11-01,1,2,
3,12,1991-12-01,1,2,
3,12,1992-01-01,1,2,
3,12,1992-02-01,1,2,
3,12,1992-03-01,1,2,
3,12,1992-04-01,1,2,
3,12,1992-05-01,1,2,
3,12,1992-06-01,1,2,
3,12,1992-07-01,1,2,
3,12,1992-08-01,1,2,
3,12,1992-09-01,1,2,
3,12,1992-10-01,1,2,
3,12,1992-11-01,1,2,
3,12,1992-12-01,1,2,
3,12,1993-01-01,1,2,
3,12,1993-02-01,1,2,
3,12,1993-03-01,1,2,
3,12,1993-04-01,1,2,
3,12,1993-05-01,1,2,
3,12,1993-06-01,1,2,
3,12,1993-07-01,1,2,
3,12,1993-08-01,1,2,
3,12,1993-09-01,1,2,
3,12,1993-10-01,1,2,
3,12,1993-11-01,1,2,
3,12,1993-12-01,1,2,
3,12,1994-01-01,1,2,
3,12,1994-02-01,1,2,
3,12,1994-03-01,1,2,
3,12,1994-04-01,1,2,
3,12,1994-05-01,1,2,
3,12,1994-06-01,1,2,
3,12,1994-07-01,1,2,
3,12,1994-08-01,1,2,
3,12,1994-09-01,1,2,
3,12,1994-10-01,1,2,
3,12,1994-11-01,1,2,
3,12,1994-12-01,1,2,
3,12,1995-01-01,1,2,
3,12,1995-02-01,1,2,
3,12,1995-03-01,1,2,
3,12,1995-04-01,1,2,
3,12,1995-05-01,1,2,
3,12,1995-06-01,1,2,
3,12,1995-07-01,1,2,
3,12,1995-08-01,1,2,
3,12,1995-09-01,1,2,
3,12,1995-10-01,1,2,
3,12,1995-11-01,1,2,
3,12,1995-12-01,1,2,
3,12,1996-01-01,1,2,
3,12,1996-02-01,1,2,
3,12,1996-03-01,2,2,0.5127818664377234
3,12,1996-04-01,2,2,0.3961298123875885
3,12,1996-05-01,2,2,0.4184595614186838
3,12,1996-06-01,2,2,0.3774919235669556
3,12,1996-07-01,2,2,0.3774919235669556
3,12,1996-08-01,2,2,0.3774919235669556
3,12,1996-09-01,2,2,0.4177876013305878
3,12,1996-10-01,2,2,0.47609009500882926
3,12,1996-11-01,2,2,0.5173098209928255
3,12,1996-12-01,2,2,0.47609009500882926
3,12,1997-01-01,2,2,0.47609009500882926
3,12,1997-02-01,2,2,0.47609009500882926
3,12,1997-03-01,2,2,0.4335731188356775
3,12,1997-04-01,2,2,0.4177876013305878
3,12,1997-05-01,2,2,0.3194160266604474
3,12,1997-06-01,2,2,0.24380078440451625
3,12,1997-07-01,2,2,0.2830976789425151
3,12,1997-08-01,2,2,0.14129013165686438
3,12,1997-09-01,2,2,0.004523494026412309
3,12,1997-10-01,2,2,-0.1314454078949347
3,12,1997-11-01,2,2,-0.18058702619486322
3,12,1997-12-01,2,2,-0.18058702619486322
3,12,1998-01-01,2,2,0.07350168929435162
3,12,1998-02-01,2,2,-0.01714313100547281
3,12,1998-03-01,2,2,-0.11562735752552489
3,12,1998-04-01,2,2,-0.21140569051617544
3,12,1998-05-01,2,2,-0.1405341367111
3,12,1998-06-01,2,2,-0.1559534091168236
3,12,1998-07-01,2,2,-0.1559534091168236
3,12,1998-08-01,2,2,-0.10750447528939766
3,12,1998-09-01,2,2,-0.10084617358744262
3,12,1998-10-01,2,2,-0.10084617358744262
3,12,1998-11-01,2,2,-0.04249211146767287
3,12,1998-12-01,2,2,0.0016644791602092313
3,12,1999-01-01,2,2,-0.2951087330981452
3,12,1999-02-01,2,2,-0.24665979927071924
3,12,1999-03-01,2,2,-0.27344300642665326
3,12,1999-04-01,2,2,-0.1559534091168236
3,12,1999-05-01,2,2,-0.028754085429938486
3,12,1999-06-01,2,2,0.07054002197740056
3,12,1999-07-01,2,2,0.11469661260528266
3,12,1999-08-01,2,2,0.3724883453507317
3,12,1999-09-01,2,2,0.41215295020834025
3,12,1999-10-01,2,2,0.5720059147326041
3,12,1999-11-01,2,2,0.6509674141282115
3,12,1999-12-01,2,2,0.8191227251016956
3,12,2000-01-01,2,2,0.8191227251016956
3,12,2000-02-01,2,2,0.967673311083755
3,12,2000-03-01,2,2,0.9793272617420814
3,12,2000-04-01,2,2,1.0911756555011953
3,12,2000-05-01,2,2,1.158033937441728
3,12,2000-06-01,2,2,1.0911756555011953
3,12,2000-07-01,2,2,1.0911756555011953
3,12,2000-08-01,2,2,0.967673311083755
3,12,2000-09-01,2,2,0.967673311083755
3,12,2000-10-01,2,2,0.9444287656484107
3,12,2000-11-01,2,2,0.8739381427914978
3,12,2000-12-01,2,2,0.8739381427914978
3,12,2001-01-01,2,2,0.8739381427914978
3,12,2001-02-01,2,2,0.8739381427914978
3,12,2001-03-01,2,2,0.8253517725647797
