date,piezometer_id,groundwater_level_m,cluster_id
2022-02-01,II/1285/1,88.4692,1
2022-03-01,II/1285/1,88.40387096774194,1
2022-04-01,II/1285/1,88.47433333333333,1
2022-05-01,II/1285/1,88.42225806451613,1
2022-06-01,II/1285/1,88.398,1
2022-07-01,II/1285/1,88.36870967741936,1
2022-08-01,II/1285/1,88.3583870967742,1
2022-09-01,II/1285/1,88.36866666666667,1
2022-10-01,II/1285/1,88.31875,1
2022-11-01,II/1285/1,88.337,1
2022-12-01,II/1285/1,88.34258064516129,1
2023-01-01,II/1285/1,88.3232258064516,1
2023-02-01,II/1285/1,88.30142857142857,1
2023-03-01,II/1285/1,88.34806451612903,1
2023-04-01,II/1285/1,88.27933333333333,1
2023-05-01,II/1285/1,88.2483870967742,1
2023-06-01,II/1285/1,88.25137931034483,1
2023-07-01,II/1285/1,88.2458064516129,1
2023-08-01,II/1285/1,88.2241935483871,1
2023-09-01,II/1285/1,88.18866666666668,1
2023-10-01,II/1285/1,88.22,1
2023-11-01,II/1285/1,88.213,1
2023-12-01,II/1285/1,88.18451612903226,1
2024-01-01,II/1285/1,88.16225806451612,1
2024-02-01,II/1285/1,88.1955172413793,1
2024-03-01,II/1285/1,88.2074193548387,1
2024-04-01,II/1285/1,88.23033333333333,1
2006-06-01,II/906/1,53.68,1
2006-07-01,II/906/1,53.39,1
2006-08-01,II/906/1,53.64,1
2006-09-01,II/906/1,53.7,1
2006-10-01,II/906/1,53.66,1
2006-11-01,II/906/1,53.62,1
2006-12-01,II/906/1,53.73,1
2007-01-01,II/906/1,53.85,1
2007-02-01,II/906/1,53.93,1
2007-03-01,II/906/1,53.96,1
2007-04-01,II/906/1,53.9,1
2007-05-01,II/906/1,53.88,1
2007-06-01,II/906/1,53.84,1
2007-07-01,II/906/1,53.85,1
2007-08-01,II/906/1,53.73,1
2007-09-01,II/906/1,53.69,1
2007-10-01,II/906/1,53.72,1
2007-11-01,II/906/1,53.78,1
2007-12-01,II/906/1,53.94,1
2008-01-01,II/906/1,53.94,1
2008-02-01,II/906/1,53.96,1
2008-03-01,II/906/1,53.99,1
2008-04-01,II/906/1,53.97,1
2008-05-01,II/906/1,53.81,1
2008-06-01,II/906/1,53.58,1
2008-07-01,II/906/1,53.59,1
2008-08-01,II/906/1,53.64,1
2008-09-01,II/906/1,53.67,1
2008-10-01,II/906/1,53.75,1
2008-11-01,II/906/1,53.82,1
2008-12-01,II/906/1,53.83,1
2009-01-01,II/906/1,53.77,1
2009-02-01,II/906/1,53.81,1
2009-03-01,II/906/1,53.9,1
2009-04-01,II/906/1,53.83,1
2009-05-01,II/906/1,53.67,1
2009-06-01,II/906/1,53.69,1
2009-07-01,II/906/1,53.79,1
2009-08-01,II/906/1,53.61,1
2009-09-01,II/906/1,53.57,1
2009-10-01,II/906/1,53.68,1
2009-11-01,II/906/1,53.8,1
2009-12-01,II/906/1,53.87,1
2010-01-01,II/906/1,53.79,1
2010-02-01,II/906/1,53.8,1
2010-03-01,II/906/1,53.96,1
2010-04-01,II/906/1,53.95,1
2010-05-01,II/906/1,53.89,1
2010-06-01,II/906/1,53.85,1
2010-07-01,II/906/1,53.68,1
2010-08-01,II/906/1,53.79,1
2010-09-01,II/906/1,53.89,1
2010-10-01,II/906/1,53.94,1
2010-11-01,II/906/1,54.04,1
2010-12-01,II/906/1,54.08,1
2011-01-01,II/906/1,54.12,1
2011-02-01,II/906/1,54.1,1
2011-03-01,II/906/1,54.13,1
2011-04-01,II/906/1,54.11,1
2011-05-01,II/906/1,54.04,1
2011-06-01,II/906/1,53.89,1
2011-07-01,II/906/1,53.95,1
2011-08-01,II/906/1,54,1
2011-09-01,II/906/1,53.94,1
2011-10-01,II/906/1,53.93,1
2011-11-01,II/906/1,53.91,1
2011-12-01,II/906/1,53.92,1
2012-01-01,II/906/1,54.03,1
2012-02-01,II/906/1,53.96,1
2012-03-01,II/906/1,54.03,1
2012-04-01,II/906/1,53.98,1
2012-05-01,II/906/1,53.87,1
2012-06-01,II/906/1,53.85,1
2012-07-01,II/906/1,53.94,1
2012-08-01,II/906/1,53.91,1
2012-09-01,II/906/1,53.86,1
2012-10-01,II/906/1,53.84,1
2012-11-01,II/906/1,53.88,1
2012-12-01,II/906/1,53.92,1
2013-01-01,II/906/1,53.84,1
2013-02-01,II/906/1,53.93,1
2013-03-01,II/906/1,53.93,1
2013-04-01,II/906/1,53.97,1
2013-05-01,II/906/1,53.94,1
2013-06-01,II/906/1,53.9,1
2013-07-01,II/906/1,53.86,1
2013-08-01,II/906/1,53.8,1
2013-09-01,II/906/1,53.76,1
2013-10-01,II/906/1,53.85,1
2013-11-01,II/906/1,53.9,1
2013-12-01,II/906/1,53.94,1
2014-01-01,II/906/1,53.85,1
2014-02-01,II/906/1,53.92,1
2014-03-01,II/906/1,54,1
2014-04-01,II/906/1,53.92,1
2014-05-01,II/906/1,53.88,1
2014-06-01,II/906/1,53.86,1
2014-07-01,II/906/1,53.76,1
2014-08-01,II/906/1,53.75,1
2014-09-01,II/906/1,53.73,1
2014-10-01,II/906/1,53.71,1
2014-11-01,II/906/1,53.79,1
2014-12-01,II/906/1,53.93,1
2015-01-01,II/906/1,53.97,1
2015-02-01,II/906/1,53.95,1
2015-03-01,II/906/1,53.89,1
2015-04-01,II/906/1,53.88,1
2015-05-01,II/906/1,53.76,1
2015-06-01,II/906/1,53.63,1
2015-07-01,II/906/1,53.58,1
2015-08-01,II/906/1,53.49,1
2015-09-01,II/906/1,53.52,1
2015-10-01,II/906/1,53.54,1
2015-11-01,II/906/1,53.67,1
2015-12-01,II/906/1,53.71,1
2016-01-01,II/906/1,53.68,1
2016-02-01,II/906/1,53.8,1
2016-03-01,II/906/1,53.81,1
2016-04-01,II/906/1,53.76,1
2016-05-01,II/906/1,53.69,1
2016-06-01,II/906/1,53.6,1
2016-07-01,II/906/1,53.74,1
2016-08-01,II/906/1,53.85,1
2016-09-01,II/906/1,53.68,1
2016-10-01,II/906/1,53.83,1
2016-11-01,II/906/1,53.93,1
2016-12-01,II/906/1,53.97,1
2017-01-01,II/906/1,53.9,1
2017-02-01,II/906/1,53.84,1
2017-03-01,II/906/1,53.97,1
2017-04-01,II/906/1,53.93,1
2017-05-01,II/906/1,53.88,1
2017-06-01,II/906/1,53.74,1
2017-07-01,II/906/1,53.74,1
2017-08-01,II/906/1,53.97,1
2017-09-01,II/906/1,54.03,1
2017-10-01,II/906/1,54.05,1
2017-11-01,II/906/1,54.09,1
2017-12-01,II/906/1,54.1,1
2018-01-01,II/906/1,54.13,1
2018-02-01,II/906/1,54.14,1
2018-03-01,II/906/1,54.12,1
2018-04-01,II/906/1,54.15,1
2018-05-01,II/906/1,54.02,1
2018-06-01,II/906/1,53.86,1
2018-07-01,II/906/1,53.81,1
2018-08-01,II/906/1,53.75,1
2018-09-01,II/906/1,53.71,1
2018-10-01,II/906/1,53.76,1
2018-11-01,II/906/1,53.78,1
2018-12-01,II/906/1,54.81,1
2019-01-01,II/906/1,53.94,1
2019-02-01,II/906/1,53.94,1
2019-03-01,II/906/1,53.77,1
2019-04-01,II/906/1,53.8,1
2019-05-01,II/906/1,53.83,1
2019-06-01,II/906/1,53.81,1
2019-07-01,II/906/1,53.42,1
2019-08-01,II/906/1,53.39,1
2019-09-01,II/906/1,53.43,1
2019-10-01,II/906/1,53.49,1
2019-11-01,II/906/1,53.76,1
2019-12-01,II/906/1,53.72,1
2020-01-01,II/906/1,53.87,1
2020-02-01,II/906/1,53.91,1
2020-03-01,II/906/1,53.9,1
2020-04-01,II/906/1,53.76,1
2020-05-01,II/906/1,53.74,1
2020-06-01,II/906/1,53.77,1
2020-07-01,II/906/1,53.78,1
2020-08-01,II/906/1,53.71,1
2020-09-01,II/906/1,53.81,1
2020-10-01,II/906/1,53.89,1
2020-11-01,II/906/1,53.94,1
2020-12-01,II/906/1,53.97739130434783,1
2021-01-01,II/906/1,54.03516129032258,1
2021-02-01,II/906/1,54.06035714285714,1
2021-03-01,II/906/1,54.08290322580645,1
2021-04-01,II/906/1,54.05133333333333,1
2021-05-01,II/906/1,54.04129032258064,1
2021-06-01,II/906/1,53.896,1
2021-07-01,II/906/1,53.79466666666666,1
2021-08-01,II/906/1,53.70741935483871,1
2021-09-01,II/906/1,53.76166666666667,1
2021-10-01,II/906/1,53.8316129032258,1
2021-11-01,II/906/1,53.92466666666667,1
2021-12-01,II/906/1,53.96580645161291,1
2022-01-01,II/906/1,54.0116129032258,1
2022-02-01,II/906/1,54.05392857142857,1
2022-03-01,II/906/1,54.00645161290323,1
2022-04-01,II/906/1,53.93466666666666,1
2022-05-01,II/906/1,53.80967741935484,1
2022-06-01,II/906/1,53.72566666666667,1
2022-07-01,II/906/1,53.63966666666667,1
2022-08-01,II/906/1,53.58774193548387,1
2022-09-01,II/906/1,53.67833333333333,1
2022-10-01,II/906/1,53.77692307692308,1
2022-11-01,II/906/1,53.826,1
2022-12-01,II/906/1,53.83387096774194,1
2023-01-01,II/906/1,53.90709677419355,1
2023-02-01,II/906/1,53.94178571428571,1
2023-03-01,II/906/1,53.95225806451613,1
2023-04-01,II/906/1,53.93666666666667,1
2023-05-01,II/906/1,53.7916129032258,1
2023-06-01,II/906/1,53.61033333333333,1
2023-07-01,II/906/1,53.57935483870968,1
2023-08-01,II/906/1,53.64258064516129,1
2023-09-01,II/906/1,53.67724137931035,1
2023-10-01,II/906/1,53.69354838709678,1
2023-11-01,II/906/1,53.92733333333334,1
2023-12-01,II/906/1,54.00354838709677,1
2024-01-01,II/906/1,54.05870967741936,1
2024-02-01,II/906/1,54.09689655172414,1
2024-03-01,II/906/1,54.10032258064516,1
2024-04-01,II/906/1,54.07866666666666,1
2006-06-01,II/908/1,58.14,1
2006-07-01,II/908/1,58.03,1
2006-08-01,II/908/1,58.22,1
2006-09-01,II/908/1,58.32,1
2006-10-01,II/908/1,58.27,1
2006-11-01,II/908/1,58.27,1
2006-12-01,II/908/1,58.26,1
2007-01-01,II/908/1,58.28,1
2007-02-01,II/908/1,58.34,1
2007-03-01,II/908/1,58.36,1
2007-04-01,II/908/1,58.38,1
2007-05-01,II/908/1,58.34,1
2007-06-01,II/908/1,58.29,1
2007-07-01,II/908/1,58.3,1
2007-08-01,II/908/1,58.29,1
2007-09-01,II/908/1,58.38,1
2007-10-01,II/908/1,58.35,1
2007-11-01,II/908/1,58.32,1
2007-12-01,II/908/1,58.3,1
2008-01-01,II/908/1,58.28,1
2008-02-01,II/908/1,58.31,1
2008-03-01,II/908/1,58.31,1
2008-04-01,II/908/1,58.33,1
2008-05-01,II/908/1,58.25,1
2008-06-01,II/908/1,58.14,1
2008-07-01,II/908/1,58.18,1
2008-08-01,II/908/1,58.21,1
2008-09-01,II/908/1,58.26,1
2008-10-01,II/908/1,58.26,1
2008-11-01,II/908/1,58.28,1
2008-12-01,II/908/1,58.25,1
2009-01-01,II/908/1,58.18,1
2009-02-01,II/908/1,58.18,1
2009-03-01,II/908/1,58.22,1
2009-04-01,II/908/1,58.18,1
2009-05-01,II/908/1,58.12,1
2009-06-01,II/908/1,58.19,1
2009-07-01,II/908/1,58.21,1
2009-08-01,II/908/1,58.14,1
2009-09-01,II/908/1,58.15,1
2009-10-01,II/908/1,58.2,1
2009-11-01,II/908/1,58.25,1
2009-12-01,II/908/1,58.27,1
2010-01-01,II/908/1,58.22,1
2010-02-01,II/908/1,58.21,1
2010-03-01,II/908/1,58.32,1
2010-04-01,II/908/1,58.34,1
2010-05-01,II/908/1,58.34,1
2010-06-01,II/908/1,58.37,1
2010-07-01,II/908/1,58.24,1
2010-08-01,II/908/1,58.39,1
2010-09-01,II/908/1,58.49,1
2010-10-01,II/908/1,58.38,1
2010-11-01,II/908/1,58.36,1
2010-12-01,II/908/1,58.45,1
2011-01-01,II/908/1,58.64,1
2011-02-01,II/908/1,58.73,1
2011-03-01,II/908/1,58.73,1
2011-04-01,II/908/1,58.6,1
2011-05-01,II/908/1,58.46,1
2011-06-01,II/908/1,58.3,1
2011-07-01,II/908/1,58.27,1
2011-08-01,II/908/1,58.25,1
2011-09-01,II/908/1,58.19,1
2011-10-01,II/908/1,58.18,1
2011-11-01,II/908/1,58.19,1
2011-12-01,II/908/1,58.19,1
2012-01-01,II/908/1,58.23,1
2012-02-01,II/908/1,58.17,1
2012-03-01,II/908/1,58.2,1
2012-04-01,II/908/1,58.18,1
2012-05-01,II/908/1,58.11,1
2012-06-01,II/908/1,58.09,1
2012-07-01,II/908/1,58.23,1
2012-08-01,II/908/1,58.27,1
2012-09-01,II/908/1,58.25,1
2012-10-01,II/908/1,58.25,1
2012-11-01,II/908/1,58.25,1
2012-12-01,II/908/1,58.26,1
2013-01-01,II/908/1,58.24,1
2013-02-01,II/908/1,58.29,1
2013-03-01,II/908/1,58.28,1
2013-04-01,II/908/1,58.28,1
2013-05-01,II/908/1,58.23,1
2013-06-01,II/908/1,58.23,1
2013-07-01,II/908/1,58.24,1
2013-08-01,II/908/1,58.25,1
2013-09-01,II/908/1,58.25,1
2013-10-01,II/908/1,58.28,1
2013-11-01,II/908/1,58.28,1
2013-12-01,II/908/1,58.25,1
2014-01-01,II/908/1,58.22,1
2014-02-01,II/908/1,58.21,1
2014-03-01,II/908/1,58.23,1
2014-04-01,II/908/1,58.26,1
2014-05-01,II/908/1,58.2,1
2014-06-01,II/908/1,58.12,1
2014-07-01,II/908/1,58.09,1
2014-08-01,II/908/1,58.07,1
2014-09-01,II/908/1,58.1,1
2014-10-01,II/908/1,58.12,1
2014-11-01,II/908/1,58.12,1
2014-12-01,II/908/1,58.09,1
2015-01-01,II/908/1,58.2,1
2015-02-01,II/908/1,58.19,1
2015-03-01,II/908/1,58.14,1
2015-04-01,II/908/1,58.14,1
2015-05-01,II/908/1,58.07,1
2015-06-01,II/908/1,57.99,1
2015-07-01,II/908/1,57.97,1
2015-08-01,II/908/1,57.98,1
2015-09-01,II/908/1,57.99,1
2015-10-01,II/908/1,58,1
2015-11-01,II/908/1,58.07,1
2015-12-01,II/908/1,58.06,1
2016-01-01,II/908/1,57.99,1
2016-02-01,II/908/1,58.03,1
2016-03-01,II/908/1,58.06,1
2016-04-01,II/908/1,58.05,1
2016-05-01,II/908/1,58.03,1
2016-06-01,II/908/1,58.04,1
2016-07-01,II/908/1,58.15,1
2016-08-01,II/908/1,58.27,1
2016-09-01,II/908/1,58.16,1
2016-10-01,II/908/1,58.22,1
2016-11-01,II/908/1,58.24,1
2016-12-01,II/908/1,58.23,1
2017-01-01,II/908/1,58.2,1
2017-02-01,II/908/1,58.16,1
2017-03-01,II/908/1,58.25,1
2017-04-01,II/908/1,58.22,1
2017-05-01,II/908/1,58.19,1
2017-06-01,II/908/1,58.12,1
2017-07-01,II/908/1,58.14,1
2017-08-01,II/908/1,58.28,1
2017-09-01,II/908/1,58.35,1
2017-10-01,II/908/1,58.38,1
2017-11-01,II/908/1,58.38,1
2017-12-01,II/908/1,58.37,1
2018-01-01,II/908/1,58.39,1
2018-02-01,II/908/1,58.44,1
2018-03-01,II/908/1,58.41,1
2018-04-01,II/908/1,58.43,1
2018-05-01,II/908/1,58.31,1
2018-06-01,II/908/1,58.16,1
2018-07-01,II/908/1,58.13,1
2018-08-01,II/908/1,58.07,1
2018-09-01,II/908/1,58.05,1
2018-10-01,II/908/1,58.05,1
2018-11-01,II/908/1,58.07,1
2018-12-01,II/908/1,58.08,1
2019-01-01,II/908/1,58.12,1
2019-02-01,II/908/1,58.07,1
2019-03-01,II/908/1,58.09,1
2019-04-01,II/908/1,58.04,1
2019-05-01,II/908/1,58.07,1
2019-06-01,II/908/1,57.99,1
2019-07-01,II/908/1,57.87,1
2019-08-01,II/908/1,57.8,1
2019-09-01,II/908/1,57.86,1
2019-10-01,II/908/1,58.01,1
2019-11-01,II/908/1,58.07,1
2019-12-01,II/908/1,58.07,1
2020-01-01,II/908/1,58.03,1
2020-02-01,II/908/1,58.07,1
2020-03-01,II/908/1,58.1,1
2020-04-01,II/908/1,58.07,1
2020-05-01,II/908/1,58.09,1
2006-06-01,II/908/2,58.32,1
2006-07-01,II/908/2,58.21,1
2006-08-01,II/908/2,58.4,1
2006-09-01,II/908/2,58.5,1
2006-10-01,II/908/2,58.45,1
2006-11-01,II/908/2,58.45,1
2006-12-01,II/908/2,58.44,1
2007-01-01,II/908/2,58.46,1
2007-02-01,II/908/2,58.52,1
2007-03-01,II/908/2,58.54,1
2007-04-01,II/908/2,58.56,1
2007-05-01,II/908/2,58.52,1
2007-06-01,II/908/2,58.47,1
2007-07-01,II/908/2,58.48,1
2007-08-01,II/908/2,58.47,1
2007-09-01,II/908/2,58.56,1
2007-10-01,II/908/2,58.53,1
2007-11-01,II/908/2,58.5,1
2007-12-01,II/908/2,58.48,1
2008-01-01,II/908/2,58.46,1
2008-02-01,II/908/2,58.49,1
2008-03-01,II/908/2,58.49,1
2008-04-01,II/908/2,58.51,1
2008-05-01,II/908/2,58.43,1
2008-06-01,II/908/2,58.32,1
2008-07-01,II/908/2,58.36,1
2008-08-01,II/908/2,58.39,1
2008-09-01,II/908/2,58.44,1
2008-10-01,II/908/2,58.44,1
2008-11-01,II/908/2,58.46,1
2008-12-01,II/908/2,58.43,1
2009-01-01,II/908/2,58.36,1
2009-02-01,II/908/2,58.36,1
2009-03-01,II/908/2,58.4,1
2009-04-01,II/908/2,58.36,1
2009-05-01,II/908/2,58.3,1
2009-06-01,II/908/2,58.37,1
2009-07-01,II/908/2,58.39,1
2009-08-01,II/908/2,58.32,1
2009-09-01,II/908/2,58.33,1
2009-10-01,II/908/2,58.38,1
2009-11-01,II/908/2,58.43,1
2009-12-01,II/908/2,58.45,1
2010-01-01,II/908/2,58.4,1
2010-02-01,II/908/2,58.39,1
2010-03-01,II/908/2,58.5,1
2010-04-01,II/908/2,58.52,1
2010-05-01,II/908/2,58.52,1
2010-06-01,II/908/2,58.55,1
2010-07-01,II/908/2,58.42,1
2010-08-01,II/908/2,58.57,1
2010-09-01,II/908/2,58.67,1
2010-10-01,II/908/2,58.56,1
2010-11-01,II/908/2,58.54,1
2010-12-01,II/908/2,58.63,1
2011-01-01,II/908/2,58.82,1
2011-02-01,II/908/2,58.91,1
2011-03-01,II/908/2,58.91,1
2011-04-01,II/908/2,58.78,1
2011-05-01,II/908/2,58.64,1
2011-06-01,II/908/2,58.48,1
2011-07-01,II/908/2,58.45,1
2011-08-01,II/908/2,58.43,1
2011-09-01,II/908/2,58.37,1
2011-10-01,II/908/2,58.36,1
2011-11-01,II/908/2,58.37,1
2011-12-01,II/908/2,58.37,1
2012-01-01,II/908/2,58.41,1
2012-02-01,II/908/2,58.35,1
2012-03-01,II/908/2,58.38,1
2012-04-01,II/908/2,58.36,1
2012-05-01,II/908/2,58.29,1
2012-06-01,II/908/2,58.27,1
2012-07-01,II/908/2,58.41,1
2012-08-01,II/908/2,58.45,1
2012-09-01,II/908/2,58.43,1
2012-10-01,II/908/2,58.43,1
2012-11-01,II/908/2,58.43,1
2012-12-01,II/908/2,58.44,1
2013-01-01,II/908/2,58.42,1
2013-02-01,II/908/2,58.47,1
2013-03-01,II/908/2,58.46,1
2013-04-01,II/908/2,58.46,1
2013-05-01,II/908/2,58.41,1
2013-06-01,II/908/2,58.41,1
2013-07-01,II/908/2,58.42,1
2013-08-01,II/908/2,58.43,1
2013-09-01,II/908/2,58.43,1
2013-10-01,II/908/2,58.46,1
2013-11-01,II/908/2,58.46,1
2013-12-01,II/908/2,58.43,1
2014-01-01,II/908/2,58.4,1
2014-02-01,II/908/2,58.39,1
2014-03-01,II/908/2,58.41,1
2014-04-01,II/908/2,58.44,1
2014-05-01,II/908/2,58.38,1
2014-06-01,II/908/2,58.3,1
2014-07-01,II/908/2,58.27,1
2014-08-01,II/908/2,58.25,1
2014-09-01,II/908/2,58.28,1
2014-10-01,II/908/2,58.3,1
2014-11-01,II/908/2,58.3,1
2014-12-01,II/908/2,58.27,1
2015-01-01,II/908/2,58.38,1
2015-02-01,II/908/2,58.37,1
2015-03-01,II/908/2,58.32,1
2015-04-01,II/908/2,58.32,1
2015-05-01,II/908/2,58.25,1
2015-06-01,II/908/2,58.17,1
2015-07-01,II/908/2,58.15,1
2015-08-01,II/908/2,58.16,1
2015-09-01,II/908/2,58.17,1
2015-10-01,II/908/2,58.18,1
2015-11-01,II/908/2,58.25,1
2015-12-01,II/908/2,58.24,1
2016-01-01,II/908/2,58.17,1
2016-02-01,II/908/2,58.21,1
2016-03-01,II/908/2,58.24,1
2016-04-01,II/908/2,58.23,1
2016-05-01,II/908/2,58.21,1
2016-06-01,II/908/2,58.22,1
2016-07-01,II/908/2,58.33,1
2016-08-01,II/908/2,58.45,1
2016-09-01,II/908/2,58.34,1
2016-10-01,II/908/2,58.4,1
2016-11-01,II/908/2,58.42,1
2016-12-01,II/908/2,58.41,1
2017-01-01,II/908/2,58.38,1
2017-02-01,II/908/2,58.34,1
2017-03-01,II/908/2,58.43,1
2017-04-01,II/908/2,58.4,1
2017-05-01,II/908/2,58.37,1
2017-06-01,II/908/2,58.3,1
2017-07-01,II/908/2,58.32,1
2017-08-01,II/908/2,58.46,1
2017-09-01,II/908/2,58.53,1
2017-10-01,II/908/2,58.56,1
2017-11-01,II/908/2,58.56,1
2017-12-01,II/908/2,58.55,1
2018-01-01,II/908/2,58.57,1
2018-02-01,II/908/2,58.62,1
2018-03-01,II/908/2,58.59,1
2018-04-01,II/908/2,58.61,1
2018-05-01,II/908/2,58.49,1
2018-06-01,II/908/2,58.34,1
2018-07-01,II/908/2,58.31,1
2018-08-01,II/908/2,58.25,1
2018-09-01,II/908/2,58.23,1
2018-10-01,II/908/2,58.23,1
2018-11-01,II/908/2,58.25,1
2018-12-01,II/908/2,58.26,1
2019-01-01,II/908/2,58.3,1
2019-02-01,II/908/2,58.25,1
2019-03-01,II/908/2,58.27,1
2019-04-01,II/908/2,58.22,1
2019-05-01,II/908/2,58.25,1
2019-06-01,II/908/2,58.17,1
2019-07-01,II/908/2,58.05,1
2019-08-01,II/908/2,57.98,1
2019-09-01,II/908/2,58.04,1
2019-10-01,II/908/2,58.19,1
2019-11-01,II/908/2,58.25,1
2019-12-01,II/908/2,58.25,1
2020-01-01,II/908/2,58.21,1
2020-02-01,II/908/2,58.25,1
2020-03-01,II/908/2,58.28,1
2020-04-01,II/908/2,58.25,1
2020-05-01,II/908/2,58.27,1
2020-06-01,II/908/2,58.26,1
2020-07-01,II/908/2,58.34,1
2020-08-01,II/908/2,58.33,1
2020-09-01,II/908/2,58.39,1
2020-10-01,II/908/2,58.42,1
2020-11-01,II/908/2,58.42,1
2020-12-01,II/908/2,58.34,1
2021-01-01,II/908/2,58.37,1
2021-02-01,II/908/2,58.39,1
2021-03-01,II/908/2,58.45,1
2021-04-01,II/908/2,58.46,1
2021-05-01,II/908/2,58.47,1
2021-06-01,II/908/2,58.38,1
2021-07-01,II/908/2,58.35,1
2021-08-01,II/908/2,58.36,1
2021-09-01,II/908/2,58.35999999999999,1
2021-10-01,II/908/2,58.35645161290322,1
2021-11-01,II/908/2,58.343,1
2021-12-01,II/908/2,58.30935483870967,1
2022-01-01,II/908/2,58.31709677419354,1
2022-02-01,II/908/2,58.37464285714285,1
2022-03-01,II/908/2,58.34354838709677,1
2022-04-01,II/908/2,58.28233333333333,1
2022-05-01,II/908/2,58.22258064516129,1
2022-06-01,II/908/2,58.19233333333333,1
2022-07-01,II/908/2,58.22612903225806,1
2022-08-01,II/908/2,58.15483870967741,1
2022-09-01,II/908/2,58.19233333333332,1
2022-10-01,II/908/2,58.23799999999999,1
2022-11-01,II/908/2,58.23633333333333,1
2022-12-01,II/908/2,58.21225806451612,1
2023-01-01,II/908/2,58.26419354838709,1
2023-02-01,II/908/2,58.29357142857143,1
2023-03-01,II/908/2,58.31516129032258,1
2023-04-01,II/908/2,58.34499999999999,1
2023-05-01,II/908/2,58.26096774193548,1
2023-06-01,II/908/2,58.11799999999999,1
2023-07-01,II/908/2,58.11064516129031,1
2023-08-01,II/908/2,58.20709677419354,1
2023-09-01,II/908/2,58.24133333333333,1
2023-10-01,II/908/2,58.23516129032257,1
2023-11-01,II/908/2,58.36833333333333,1
2023-12-01,II/908/2,58.4216129032258,1
2024-01-01,II/908/2,58.49193548387096,1
2024-02-01,II/908/2,58.56965517241379,1
2024-03-01,II/908/2,58.63999999999999,1
2024-04-01,II/908/2,58.65333333333333,1
2006-11-01,II/1272/2,93.07,2
2006-12-01,II/1272/2,93.07,2
2007-01-01,II/1272/2,93.28,2
2007-02-01,II/1272/2,93.85,2
2007-03-01,II/1272/2,94.1,2
2007-04-01,II/1272/2,94.18,2
2007-05-01,II/1272/2,94.06,2
2007-06-01,II/1272/2,93.86,2
2007-07-01,II/1272/2,93.72,2
2007-08-01,II/1272/2,93.62,2
2007-09-01,II/1272/2,93.53,2
2007-10-01,II/1272/2,93.46,2
2007-11-01,II/1272/2,93.4,2
2007-12-01,II/1272/2,93.43,2
2008-01-01,II/1272/2,93.54,2
2008-02-01,II/1272/2,93.9,2
2008-03-01,II/1272/2,94.01,2
2008-04-01,II/1272/2,94.09,2
2008-05-01,II/1272/2,94.02,2
2008-06-01,II/1272/2,93.68,2
2008-07-01,II/1272/2,93.55,2
2008-08-01,II/1272/2,93.37,2
2008-09-01,II/1272/2,93.3,2
2008-10-01,II/1272/2,93.26,2
2008-11-01,II/1272/2,93.19,2
2008-12-01,II/1272/2,93.24,2
2009-01-01,II/1272/2,93.24,2
2009-02-01,II/1272/2,93.26,2
2009-03-01,II/1272/2,93.55,2
2009-04-01,II/1272/2,93.71,2
2009-05-01,II/1272/2,93.57,2
2009-06-01,II/1272/2,93.48,2
2009-07-01,II/1272/2,93.43,2
2009-08-01,II/1272/2,93.4,2
2009-09-01,II/1272/2,93.29,2
2009-10-01,II/1272/2,93.19,2
2009-11-01,II/1272/2,93.14,2
2009-12-01,II/1272/2,93.27,2
2010-01-01,II/1272/2,93.23,2
2010-02-01,II/1272/2,93.19,2
2010-03-01,II/1272/2,93.66,2
2010-04-01,II/1272/2,94.01,2
2010-05-01,II/1272/2,93.97,2
2010-06-01,II/1272/2,93.87,2
2010-07-01,II/1272/2,93.65,2
2010-08-01,II/1272/2,93.59,2
2010-09-01,II/1272/2,93.71,2
2010-10-01,II/1272/2,94.02,2
2010-11-01,II/1272/2,94.22,2
2010-12-01,II/1272/2,94.56,2
2011-01-01,II/1272/2,94.77,2
2011-02-01,II/1272/2,94.78,2
2011-03-01,II/1272/2,94.64,2
2011-04-01,II/1272/2,94.65,2
2011-05-01,II/1272/2,94.5,2
2011-06-01,II/1272/2,94.24,2
2011-07-01,II/1272/2,94.12,2
2011-08-01,II/1272/2,94.08,2
2011-09-01,II/1272/2,93.99,2
2011-10-01,II/1272/2,93.92,2
2011-11-01,II/1272/2,93.82,2
2011-12-01,II/1272/2,93.75,2
2012-01-01,II/1272/2,93.81,2
2012-02-01,II/1272/2,93.82,2
2012-03-01,II/1272/2,93.96,2
2012-04-01,II/1272/2,94.07,2
2012-05-01,II/1272/2,93.98,2
2012-06-01,II/1272/2,93.93,2
2012-07-01,II/1272/2,94.15,2
2012-08-01,II/1272/2,94.14,2
2012-09-01,II/1272/2,94.05,2
2012-10-01,II/1272/2,93.91,2
2012-11-01,II/1272/2,93.89,2
2012-12-01,II/1272/2,93.94,2
2013-01-01,II/1272/2,94.11,2
2013-02-01,II/1272/2,94.54,2
2013-03-01,II/1272/2,94.65,2
2013-04-01,II/1272/2,94.65,2
2013-05-01,II/1272/2,94.57,2
2013-06-01,II/1272/2,94.47,2
2013-07-01,II/1272/2,94.24,2
2013-08-01,II/1272/2,94.14,2
2013-09-01,II/1272/2,94,2
2013-10-01,II/1272/2,93.97,2
2013-11-01,II/1272/2,93.93,2
