date,SPI3_ZALESIE,SPI3_TRZEMESZNO,SPI3_PAKOŚĆ,SPI3_JAKSICE,SPI3_GĘBICE,SPI6_ZALESIE,SPI6_TRZEMESZNO,SPI6_PAKOŚĆ,SPI6_JAKSICE,SPI6_GĘBICE,SPI12_ZALESIE,SPI12_TRZEMESZNO,SPI12_PAKOŚĆ,SPI12_JAKSICE,SPI12_GĘBICE,sgi3_cluster_1,sgi3_cluster_2,sgi3_cluster_3,sgi6_cluster_1,sgi6_cluster_2,sgi6_cluster_3,sgi12_cluster_1,sgi12_cluster_2,sgi12_cluster_3
1993-10-01,-0.3969779310042686,0.5769515373405754,1.049060653666241,1.271956885916353,0.476945291397512,-0.07978639885387778,0.6862227829387015,1.158007939717204,1.059820988305823,1.272180571147067,0.7667972174165302,0.2895636800762615,1.111926363893073,1.169878895044838,1.022401775748615,,0.1123890626212121,-0.2213315726019153,,-0.05274281303684664,-0.1577797266562894,,-0.3426021861699417,0.04733302606987287
1993-11-01,-0.5459036535590043,0.2601981170291496,0.5275781541721061,0.8186641959774942,0.5761109736293313,-0.1266050493636587,0.412783823548183,1.139932537466999,1.084664628697827,0.9873618434483041,0.6050847308211627,0.1933946168075261,0.8807735187484184,1.002523178486397,0.8427398510052021,,0.1346641147475111,-0.2135324109496975,,0.01205349992485771,-0.1919146498471864,,-0.2545402462168066,0.008686945766176457
1993-12-01,-0.7145257261195045,0.2406956886587855,0.5048527343244481,0.6100286183808323,0.3004106738318126,-0.4064862773180976,0.8034112003315379,1.577333814626029,1.505039192900974,1.011966936045966,0.5460226271613441,0.6273580967816019,1.246372925789305,1.231512236626693,1.169421683428678,,0.1833281981443561,-0.229130734254133,,0.1094800856863924,-0.2260495730381197,,-0.1468933495548856,-0.03450573222022112
1994-01-01,0.2843078372151029,0.9588345504428112,1.488099878049828,1.433448225381743,1.019939816310648,-0.2333431306213355,0.9241447607686831,1.59073115301251,1.714158097735888,0.8882682052585061,0.5786577101877295,0.5945296694352271,1.289729645982945,1.280132669697177,1.147780591569658,,0.2415167937498877,-0.2447290575586017,,0.183511204984622,-0.2473839000324303,,-0.05213744482436528,-0.09133820325499353
1994-02-01,-0.08970289034536626,0.7653152656264914,1.486353153631617,1.435562233574379,0.8551970369676907,-0.5770005016140537,0.5957263716522618,1.293161928585666,1.485355876060014,0.9423344463049501,0.4091295530229292,0.5890358187742304,1.264388781445977,1.233065967458529,1.099839705338372,,0.4415836604017345,-0.2603273808630372,,0.3077210144135274,-0.2516507654313288,,0.0737021845181006,-0.1413507777655979
1994-03-01,1.703830869610929,0.633968715305238,1.247978617408955,0.9376081326118513,0.8831804450944633,0.7229858053871229,0.5103563131397657,1.139000976112872,1.00220998241271,0.6995306088864593,0.4530485793320609,0.8364664577073588,1.515469347284251,1.305550919713532,1.378383749100596,,0.6928770041073948,-0.2057332492974798,,0.4747970675907698,-0.2303164384369818,,0.1882680596902963,-0.1709036627037369
1994-04-01,1.851847921251375,0.3261858233193337,0.7859085734409804,0.4799147789162986,0.7788217278742295,1.4541478840653,0.8602053359737715,1.464225158284328,1.348299868437508,1.136958972222273,0.5859376726068956,0.9143007621669532,1.647655754026001,1.4018244732187,1.510366244926296,,0.9537255742054106,-0.1043441478185495,,0.6535599490992361,-0.1833809190494621,,0.3277627739508112,-0.1799968580692943
1994-05-01,1.838516665939359,0.9405391281518762,1.219866208534997,1.076638234623161,1.369531531271398,1.455471280363458,1.13575260909505,1.71673636208203,1.642213325805095,1.552299909201519,0.6501762327447193,0.8390057411983337,1.708850304421231,1.608490497548258,1.462013712646506,,1.078739326189865,0.02044243861706721,,0.8357323976126712,-0.1236448034653197,,0.4713451085079202,-0.1663570650209583
1994-06-01,1.184908466020523,-0.509662223043659,-0.04175031254143808,0.04999156315683079,0.09473353327487394,1.567717078640698,-0.05944371456668451,0.7033123765403254,0.4472049059024153,0.5216551894122137,0.7480833879571894,0.5882760094191374,1.558911900264372,1.370631298436263,1.017020072592574,,1.063140646864757,0.109700321700841,,0.9687055108065747,-0.07670928407780006,,0.6069772162048,-0.1595371684967127
1994-07-01,0.1352673144873248,-0.8126006319805962,-1.209744294235935,-1.224027396859514,-0.4814505292198175,1.097258680905595,-0.6556690765657591,-0.6683153633562271,-0.9013373838545319,-0.1685104384520781,0.6024053990151651,0.1508620334829255,0.7567097909107867,0.649796556465214,0.4665678304719685,,0.6359222883648735,0.1502667518313161,,0.7468656919765009,-0.04257436088686674,,0.711811371309672,-0.1527172719725446
