river_name,x_coord_2180,y_coord_2180
Struga Foluska,426836.2811,545451.2642
Struga Foluska,426815.0471,545438.1391
Struga Foluska,426775.2503,545424.7754
Struga Foluska,426763.5382,545417.0378
Struga Foluska,426755.7191,545409.3228
Struga Foluska,426716.6121,545346.6048
Struga Foluska,426667.4223,545291.3732
Struga Foluska,426642.3341,545268.6664
Struga Foluska,426628.17,545261.0157
Struga Foluska,426612.1709,545255.1944
Struga Foluska,426595.3853,545252.9153
Struga Foluska,426574.4435,545255.1405
Struga Foluska,426558.0405,545259.4222
Struga Foluska,426532.2102,545270.4774
Struga Foluska,426514.3513,545281.2941
Struga Foluska,426486.6979,545307.3707
Struga Foluska,426465.4365,545324.039
Struga Foluska,426450.8692,545332.6783
Struga Foluska,426434.7899,545338.1821
Struga Foluska,426416.7565,545339.0453
Struga Foluska,426403.2935,545335.7204
Struga Foluska,426397.1642,545331.8951
Struga Foluska,426388.8132,545326.6831
Struga Foluska,426374.8326,545312.3691
Struga Foluska,426364.8902,545305.7704
Struga Foluska,426346.6855,545297.034
Struga Foluska,426335.0031,545295.6733
Struga Foluska,426105.3529,545305.5538
Struga Foluska,426082.3836,545303.5865
Struga Foluska,426046.9656,545274.7231
Struga Foluska,425922.3872,545162.0901
Struga Foluska,425868.8762,545113.993
Struga Foluska,425863.9624,545105.4265
Struga Foluska,425855.9984,545077.449
Struga Foluska,425848.0876,545068.4926
Struga Foluska,425838.8893,545062.5765
Struga Foluska,425648.5331,545005.0571
Struga Foluska,425602.283,544988.936
Struga Foluska,425527.1807,544978.0874
Struga Foluska,425486.937,544970.4863
Struga Foluska,425478.5309,544980.8361
Struga Foluska,425454.4181,545007.4403
Struga Foluska,425427.1793,545032.4377
Struga Foluska,425375.6598,545075.2516
Struga Foluska,425324.3282,545109.7978
Struga Foluska,425206.2851,545179.0762
Struga Foluska,425126.7339,545232.6609
Struga Foluska,425099.4172,545249.3133
Struga Foluska,425081.3446,545257.7749
Struga Foluska,425058.9978,545263.2347
Struga Foluska,425036.1035,545265.0451
Struga Foluska,425013.1185,545263.4837
Struga Foluska,424996.8496,545258.796
Struga Foluska,424981.6488,545251.1693
Struga Foluska,424961.0083,545235.3707
Struga Foluska,424951.753,545231.4137
Struga Foluska,424938.9243,545230.0536
Struga Foluska,424919.9125,545231.5055
Struga Foluska,424903.5353,545235.8803
Struga Foluska,424854.2327,545262.5213
Struga Foluska,424839.5185,545268.4768
Struga Foluska,424807.9617,545273.8439
Struga Foluska,424748.2826,545279.4057
Struga Foluska,424726.6442,545275.6705
Struga Foluska,424705.3021,545267.2519
Struga Foluska,424688.7786,545254.24
Struga Foluska,424669.4632,545232.5524
Struga Foluska,424656.5626,545212.4522
Struga Foluska,424622.4705,545131.3365
Struga Foluska,424612.4938,545111.6921
Struga Foluska,424602.6074,545096.7458
Struga Foluska,424579.3702,545067.9432
Struga Foluska,424547.4159,545033.5556
Struga Foluska,424511.2102,544997.6915
Struga Foluska,424479.7796,544971.1875
Struga Foluska,424467.6587,544964.5974
Struga Foluska,424453.0725,544960.6546
Struga Foluska,424436.2085,544958.6666
Struga Foluska,424416.1907,544959.2215
Struga Foluska,424367.2373,544969.079
Struga Foluska,424315.0433,544986.2018
Struga Foluska,424264.9406,544995.4267
Struga Foluska,424241.8345,545004.9533
Struga Foluska,424225.483,545016.3325
Struga Foluska,424207.164,545031.9171
Struga Foluska,424166.061,545074.1312
Struga Foluska,424120.5762,545132.4027
Struga Foluska,424059.3124,545215.0929
Struga Foluska,424040.3425,545243.2112
Struga Foluska,424019.2247,545279.5491
Struga Foluska,424015.4562,545288.7271
Struga Foluska,424009.7598,545312.0442
Struga Foluska,424006.4677,545344.8545
Struga Foluska,423998.8125,545457.079
Struga Foluska,423977.374,545585.1815
Struga Foluska,423976.623,545604.1378
Struga Foluska,423977.9271,545623.0708
Struga Foluska,423989.7863,545717.2386
Struga Foluska,423998.0412,545764.4676
Struga Foluska,424024.2844,545881.4261
Struga Foluska,424065.4467,546049.253
Struga Foluska,424074.5344,546111.5103
Struga Foluska,424087.9833,546120.9976
Struga Foluska,424113.7241,546143.1987
Struga Foluska,424124.8584,546155.941
Struga Foluska,424153.9148,546195.4341
Struga Foluska,424167.3734,546216.5536
Struga Foluska,424174.3883,546230.8801
Struga Foluska,424182.5794,546266.905
Struga Foluska,424190.9792,546292.5693
Struga Foluska,424193.9317,546315.2866
Struga Foluska,424195.9722,546356.2492
Struga Foluska,424197.0099,546428.1884
Struga Foluska,424195.7637,546455.1724
Struga Foluska,424191.1261,546472.4066
Struga Foluska,424159.5905,546539.3595
Struga Foluska,424144.7992,546576.4386
Struga Foluska,424105.2416,546698.0891
Struga Foluska,424088.1423,546746.0423
Struga Foluska,424073.6673,546778.9373
Struga Foluska,424041.8812,546842.4182
Struga Foluska,424022.1993,546868.8035
Struga Foluska,423987.9841,546903.7828
Struga Foluska,423953.9493,546931.587
Struga Foluska,423914.6966,546957.3295
Struga Foluska,423791.5743,547023.6822
Struga Foluska,423776.5076,547033.4688
Struga Foluska,423759.317,547048.7984
Struga Foluska,423749.3586,547062.4439
Struga Foluska,423720.6635,547110.5324
Struga Foluska,423701.7008,547170.5318
Struga Foluska,423693.4294,547189.8541
Struga Foluska,423685.0773,547204.6202
Struga Foluska,423674.5784,547217.9797
Struga Foluska,423654.0554,547236.933
Struga Foluska,423639.5683,547266.5214
Struga Foluska,423628.9336,547281.0354
Struga Foluska,423588.062,547306.2095
Struga Foluska,423572.2173,547311.8165
Struga Foluska,423540.2974,547315.2683
Struga Foluska,423526.3915,547314.8743
Struga Foluska,423497.8532,547309.4377
Struga Foluska,423488.0045,547310.6998
Struga Foluska,423478.5069,547319.5322
Struga Foluska,423463.9933,547343.4405
Struga Foluska,423450.2396,547360.6572
Struga Foluska,423442.9731,547367.4104
Struga Foluska,423419.2287,547384.0319
Struga Foluska,423395.3347,547408.4393
Struga Foluska,423389.9061,547417.7342
Struga Foluska,423387.4928,547428.5692
Struga Foluska,423387.4846,547470.5576
Struga Foluska,423382.6496,547519.276
Struga Foluska,423361.2845,547596.3173
Struga Foluska,423353.1553,547615.6199
Struga Foluska,423340.2607,547634.9088
Struga Foluska,423332.0537,547641.9399
Struga Foluska,423319.7246,547645.778
Struga Foluska,423301.3471,547651.2262
Struga Foluska,423285.0963,547667.6632
Struga Foluska,423281.6882,547669.1845
Struga Foluska,423273.5478,547668.686
Struga Foluska,423258.3473,547661.5889
Struga Foluska,423231.2916,547664.3758
Struga Foluska,423223.4154,547671.6492
Struga Foluska,423208.6929,547696.8428
Struga Foluska,423199.4438,547707.4723
Struga Foluska,423190.1064,547712.8313
Struga Foluska,423170.2951,547716.5179
Struga Foluska,423141.3646,547717.5932
Struga Foluska,423111.5297,547714.9407
Struga Foluska,423083.2761,547708.4098
Struga Foluska,423022.112,547689.9108
Struga Foluska,422988.6171,547684.2261
Struga Foluska,422958.7403,547681.889
Struga Foluska,422937.7592,547683.0748
Struga Foluska,422912.422,547688.8795
Struga Foluska,422889.0172,547697.5061
Struga Foluska,422863.9394,547710.0182
Struga Foluska,422784.8796,547760.823
Struga Foluska,422769.9475,547768.7627
Struga Foluska,422755.0592,547774.4404
Struga Foluska,422705.6976,547787.3446
Struga Foluska,422587.0148,547794.3308
Struga Foluska,422560.1504,547797.516
Struga Foluska,422548.0959,547801.965
Struga Foluska,422505.6593,547826.5143
Struga Foluska,422458.2522,547850.2727
Struga Foluska,422438.1242,547855.6282
Struga Foluska,422399.3295,547860.136
Struga Foluska,422349.7152,547865.8507
Struga Foluska,422293.9697,547884.86
Struga Foluska,422277.5924,547894.421
Struga Foluska,422258.843,547922.796
Struga Foluska,422245.1134,547934.1109
Struga Foluska,422223.6168,547942.3102
Struga Foluska,422179.5977,547948.4736
Gąsawka,417807.916,544950.2399
Gąsawka,417806.437,544982.7448
Gąsawka,417800.0169,545016.1625
Gąsawka,417794.7238,545034.3896
Gąsawka,417762.9733,545095.549
Gąsawka,417740.9494,545131.275
Gąsawka,417718.0403,545163.9874
Gąsawka,417691.9834,545192.9637
Gąsawka,417642.4617,545245.0999
Gąsawka,417577.787,545304.6523
Gąsawka,417535.4465,545339.6557
Gąsawka,417492.473,545381.4083
Gąsawka,417437.5862,545426.3402
Gąsawka,417316.7327,545519.9301
Gąsawka,417248.031,545576.3112
Gąsawka,417149.2022,545666.6007
Gąsawka,417116.3324,545691.0473
Gąsawka,417032.3903,545725.9639
Gąsawka,416980.4433,545743.9874
Gąsawka,416946.7439,545753.1146
Gąsawka,416893.3707,545760.982
Gąsawka,416854.7476,545774.8617
Gąsawka,416821.845,545793.6066
Gąsawka,416784.9527,545821.098
Gąsawka,416749.1261,545853.0849
Gąsawka,416731.7317,545870.9253
Gąsawka,416711.4049,545898.1773
Gąsawka,416689.0054,545934.8357
Gąsawka,416631.9671,546051.4921
Gąsawka,416577.4251,546127.9406
Gąsawka,416511.9785,546204.6483
Gąsawka,416486.8134,546243.1286
Gąsawka,416472.0478,546270.3817
Gąsawka,416456.4313,546315.71
Gąsawka,416446.7208,546366.7383
Gąsawka,416438.6192,546394.5405
Gąsawka,416433.7609,546407.4521
Stara Noteć,444981.5435,545131.9625
Stara Noteć,444951.4075,545129.7126
Stara Noteć,444940.7063,545131.7475
Stara Noteć,444740.9784,545189.1937
Stara Noteć,444585.1538,545232.9186
Stara Noteć,444579.4052,545234.5317
Stara Noteć,444524.8541,545246.9016
Stara Noteć,444501.0054,545249.9276
Stara Noteć,444475.2019,545248.0162
Stara Noteć,444367.6675,545230.3523
Stara Noteć,444327.4937,545222.461
Stara Noteć,444254.4556,545205.8735
Stara Noteć,444219.4787,545197.4604
Stara Noteć,444082.5326,545164.5204
Stara Noteć,443769.0077,545092.5395
Stara Noteć,443745.4853,545084.2916
Stara Noteć,443725.4889,545072.8782
Stara Noteć,443613.9505,544988.5264
Stara Noteć,443407.8614,544843.1703
Stara Noteć,443360.1009,544809.4846
Struga Foluska,427795.299,543378.1423
Struga Foluska,427770.6118,543386.4161
Struga Foluska,427721.2314,543412.7201
Struga Foluska,427701.0455,543421.2932
Struga Foluska,427617.9622,543443.2014
Struga Foluska,427558.3345,543463.2784
Struga Foluska,427516.7275,543474.2899
Struga Foluska,427504.7544,543474.1706
Struga Foluska,427494.0759,543471.4373
Struga Foluska,427472.2099,543455.7053
Struga Foluska,427451.2605,543446.4177
Struga Foluska,427433.4099,543443.9001
Struga Foluska,427408.4731,543445.3414
Struga Foluska,427379.5718,543446.0859
Struga Foluska,427341.8332,543436.3899
Struga Foluska,427318.972,543434.2328
Struga Foluska,427289.0301,543435.2968
Struga Foluska,427243.4415,543441.0036
Struga Foluska,427232.725,543446.4467
Struga Foluska,427208.6626,543471.8104
Struga Foluska,427196.7331,543480.9038
Struga Foluska,427180.7672,543486.6212
Struga Foluska,427137.4216,543511.406
Struga Foluska,427094.7857,543525.697
Struga Foluska,427080.2538,543532.3788
Struga Foluska,427075.305,543536.4153
Struga Foluska,427071.7341,543539.3279
Struga Foluska,427064.1628,543548.6652
Struga Foluska,427059.0848,543558.5502
Struga Foluska,427056.5673,543569.1658
Struga Foluska,427057.943,543619.1662
Struga Foluska,427064.892,543665.5789
Struga Foluska,427070.3738,543708.1848
Struga Foluska,427064.8538,543771.024
Struga Foluska,427061.458,543809.6827
Struga Foluska,427065.7486,543904.5424
Struga Foluska,427062.0253,543916.8347
Struga Foluska,427044.2591,543954.9987
Struga Foluska,427028.3027,543973.9222
Struga Foluska,427026.4623,543986.8584
Struga Foluska,427026.7999,544007.8611
Struga Foluska,427029.8495,544025.6096
Struga Foluska,427042.5561,544040.9375
Struga Foluska,427051.8811,544046.7166
Struga Foluska,427078.0817,544053.2707
Struga Foluska,427090.6467,544064.5499
Struga Foluska,427096.7995,544079.2604
Struga Foluska,427099.592,544101.9331
Gąsawka,418230.7129,543283.5655
Gąsawka,418218.3297,543302.9962
Gąsawka,418187.9844,543330.5312
Gąsawka,418168.0933,543354.2664
Gąsawka,418076.4388,543486.4259
Gąsawka,417973.4711,543637.4738
Gąsawka,417952.097,543677.0234
Gąsawka,417945.9789,543693.9278
Gąsawka,417944.5224,543710.9485
Gąsawka,417947.5572,543727.5834
Gąsawka,418000.1549,543939.9756
Gąsawka,418008.8418,543967.1431
Gąsawka,418011.1222,543987.9852
Gąsawka,418008.1661,544221.7171
Gąsawka,417998.6488,544243.7487
Gąsawka,417957.7402,544300.4568
Gąsawka,417900.999,544377.7788
Gąsawka,417876.9992,544418.1066
Gąsawka,417848.836,544474.3924
Gąsawka,417828.4773,544524.4314
Gąsawka,417817.4151,544557.4916
Gąsawka,417813.1291,544595.3136
Gąsawka,417815.1078,544616.123
Gąsawka,417846.0177,544727.8529
Gąsawka,417851.6407,544741.7065
Gąsawka,417860.1502,544752.8302
Gąsawka,417835.9894,544808.4693
Gąsawka,417817.8534,544867.7003
Gąsawka,417809.3408,544918.9275
Gąsawka,417807.916,544950.2399
Noteć,447127.9478,542977.494
Noteć,447101.2111,542990.9238
Noteć,446910.8318,543090.4134
Noteć,446894.123,543099.6836
Noteć,446875.0316,543110.2758
Noteć,446843.1599,543130.8802
Noteć,446805.3441,543158.7286
Noteć,446772.8719,543185.3302
Noteć,446744.2445,543211.7263
Noteć,446710.6807,543245.9928
Noteć,446657.5346,543304.3918
Noteć,446632.9796,543327.7735
Noteć,446617.0619,543339.9447
Noteć,446598.7479,543352.0893
Noteć,446594.4533,543354.6623
Noteć,446524.2888,543396.6993
Noteć,446508.7332,543406.019
Noteć,446497.4374,543414.1823
Noteć,446486.6558,543424.7383
Noteć,446471.9435,543443.6907
Noteć,446461.1071,543462.9214
Noteć,446420.287,543571.2925
Noteć,446363.2706,543727.0652
Noteć,446245.5737,544038.1798
Noteć,446213.9229,544115.8929
Noteć,446185.9277,544181.0563
Noteć,446132.6165,544299.5262
Noteć,446092.1574,544384.2094
Noteć,446079.9787,544406.0085
Noteć,446063.4137,544431.0561
Noteć,446048.0049,544451.9506
Noteć,446023.3022,544482.1823
Noteć,445996.132,544517.8824
Noteć,445980.2349,544551.3177
Noteć,445968.619,544568.9463
Noteć,445961.9286,544576.3636
Noteć,445955.0945,544582.0221
Noteć,445935.9628,544593.118
Noteć,445916.581,544601.0849
Noteć,445892.9324,544609.1932
Noteć,445814.1833,544631.9067
Noteć,445759.82,544645.0056
Noteć,445650.6752,544664.6263
Noteć,445620.8065,544672.9692
Noteć,445593.9375,544683.6917
Noteć,445571.8085,544694.8936
Noteć,445553.7912,544704.0141
Noteć,445527.2231,544720.6685
Noteć,445521.6112,544724.1864
Noteć,445494.0151,544745.6005
Noteć,445457.9937,544778.8047
Noteć,445441.1935,544795.9526
Noteć,445428.4879,544811.3153
Noteć,445352.7029,544918.0596
Noteć,445334.548,544941.8779
Noteć,445318.4562,544961.0476
Noteć,445301.9806,544978.4491
Noteć,445288.6005,544990.4069
Noteć,445267.7274,545005.9718
Noteć,445239.5487,545025.0245
Noteć,445220.4525,545035.8403
Noteć,445197.7459,545046.1461
Noteć,445050.6864,545106.2999
Noteć,445027.4302,545115.3961
Noteć,444988.6293,545128.6773
Noteć,444981.5435,545131.9625
Gąsawka,420177.0132,542071.4335
Gąsawka,420175.2563,542085.269
Gąsawka,420175.3,542103.2614
Gąsawka,420179.7467,542137.9165
Gąsawka,420207.1557,542245.3596
Gąsawka,420214.291,542286.6777
Gąsawka,420222.7705,542312.2859
Gąsawka,420227.0782,542333.8589
Gąsawka,420229.0608,542365.7327
Gąsawka,420230.1491,542434.658
Gąsawka,420231.2292,542489.6055
Gąsawka,420235.0245,542557.4661
Gąsawka,420234.1785,542591.4099
Gąsawka,420231.2318,542614.2469
Gąsawka,420226.2906,542636.6395
Gąsawka,420208.6915,542688.7103
Gąsawka,420178.5204,542748.5276
Gąsawka,420165.5512,542768.6799
Gąsawka,420152.9364,542784.1594
Gąsawka,420122.6911,542811.7522
Gąsawka,420049.8547,542862.7915
Gąsawka,420002.6591,542894.6474
Gąsawka,419967.4832,542922.6357
Gąsawka,419942.212,542938.8309
Gąsawka,419924.2638,542947.4823
Gąsawka,419876.7132,542965.8556
Gąsawka,419787.6275,543008.804
Gąsawka,419743.7665,543026.8341
Gąsawka,419732.0963,543031.3274
Gąsawka,419713.9587,543036.9944
Gąsawka,419599.2157,543063.9562
Gąsawka,419539.743,543077.387
Gąsawka,419501.1516,543082.3636
Gąsawka,419389.2385,543082.6355
Gąsawka,419337.3934,543079.7817
Gąsawka,419301.8405,543074.0362
Gąsawka,419263.3651,543063.4413
Gąsawka,419198.914,543041.8339
Gąsawka,419113.5648,543010.4586
Gąsawka,419064.9994,542995.1945
Gąsawka,419004.6908,542980.9933
Gąsawka,418957.3047,542973.5637
Gąsawka,418915.4594,542970.4656
Gąsawka,418773.597,542970.2642
Gąsawka,418733.7083,542971.7853
Gąsawka,418671.2482,542979.6467
Gąsawka,418621.9332,542992.492
Gąsawka,418556.6143,543014.5603
Gąsawka,418532.7043,543026.824
Gąsawka,418511.0164,543044.6008
Gąsawka,418498.986,543056.5777
Gąsawka,418487.0173,543071.3085
Gąsawka,418466.3945,543104.2847
Gąsawka,418449.8279,543120.2827
Gąsawka,418422.9647,543142.6798
Gąsawka,418410.5671,543160.716
Gąsawka,418399.1831,543171.9345
Gąsawka,418354.6062,543202.2926
Gąsawka,418295.5289,543250.0967
Gąsawka,418285.9804,543255.2604
Gąsawka,418251.7929,543266.8451
Gąsawka,418230.7129,543283.5655
Struga Foluska,431198.9998,541441.3716
Struga Foluska,431218.5242,541440.0942
Struga Foluska,431234.4946,541441.3001
Struga Foluska,431256.3354,541451.3097
Struga Foluska,431271.4749,541465.5267
Struga Foluska,431285.6971,541488.6302
Struga Foluska,431302.6888,541532.4425
Struga Foluska,431320.9816,541566.7866
Struga Foluska,431365.3717,541641.5444
Struga Foluska,431377.5427,541654.7299
Struga Foluska,431384.9645,541657.9399
Struga Foluska,431394.8541,541659.0493
Struga Foluska,431428.5137,541653.9255
Struga Foluska,431546.2842,541606.733
Struga Foluska,431563.1136,541601.3561
Struga Foluska,431565.4793,541602.6351
Struga Foluska,431571.9461,541619.7773
Struga Foluska,431590.0522,541680.7662
Struga Foluska,431600.1326,541717.3716
Struga Foluska,431601.51,541740.2986
Struga Foluska,431585.3257,541857.0387
Struga Foluska,431576.2366,541895.9542
Struga Foluska,431575.883,541918.979
Struga Foluska,431578.6941,541939.7398
Struga Foluska,431583.4958,541943.187
Struga Foluska,431623.4734,541956.0982
Struga Foluska,431729.34,541998.0557
Struga Foluska,431770.7646,542020.1299
Struga Foluska,431792.6013,542035.9333
Struga Foluska,431825.1778,542069.7077
Struga Foluska,431873.9455,542126.6081
Struga Foluska,431899.5349,542153.3107
Struga Foluska,431904.6274,542161.8437
Struga Foluska,431908.7869,542173.2337
Struga Foluska,431912.1281,542196.9465
Struga Foluska,431911.2337,542218.9
Struga Foluska,431897.0305,542272.9995
Struga Foluska,431892.789,542296.5912
Struga Foluska,431896.9434,542360.017
Struga Foluska,431898.1413,542378.306
Struga Foluska,431896.1807,542390.1473
Struga Foluska,431888.3748,542401.8304
Struga Foluska,431878.5621,542408.537
Struga Foluska,431835.3282,542420.9964
Struga Foluska,431809.9798,542430.2247
Struga Foluska,431728.5225,542474.8385
Struga Foluska,431681.9197,542495.3918
Struga Foluska,431654.7797,542514.1595
Struga Foluska,431644.8098,542523.9485
Struga Foluska,431632.9183,542539.9352
Struga Foluska,431592.201,542611.1612
Struga Foluska,431586.6815,542619.3655
Struga Foluska,431581.3441,542623.9898
Struga Foluska,431501.637,542663.5184
Struga Foluska,431425.7072,542703.7467
Struga Foluska,431412.6918,542708.486
Struga Foluska,431295.444,542727.8458
Struga Foluska,431233.5593,542729.8022
Struga Foluska,431198.6095,542721.4851
Struga Foluska,431045.313,542676.1799
Struga Foluska,431017.6306,542673.2442
Struga Foluska,430982.7321,542677.0803
Struga Foluska,430971.1251,542679.8025
Struga Foluska,430947.4728,542690.5789
Struga Foluska,430887.5041,542728.5241
Struga Foluska,430876.3927,542733.0585
Struga Foluska,430864.6241,542735.0508
Struga Foluska,430833.6373,542733.8881
Struga Foluska,430773.8685,542717.8089
Struga Foluska,430743.2772,542712.7617
Struga Foluska,430713.4655,542709.9422
Struga Foluska,430657.5383,542711.2752
Struga Foluska,430565.066,542720.2141
Struga Foluska,430469.7753,542731.0289
Struga Foluska,430403.8816,542732.7642
Struga Foluska,430068.249,542707.1645
Struga Foluska,429886.0769,542692.7402
Struga Foluska,429743.8897,542679.1335
Struga Foluska,429687.2985,542674.3049
Struga Foluska,429657.3255,542674.2024
Struga Foluska,429644.748,542677.2657
Struga Foluska,429595.0787,542695.8192
Struga Foluska,429572.671,542706.7047
Struga Foluska,429546.7681,542723.6873
Struga Foluska,429527.2138,542740.8258
Struga Foluska,429513.529,542759.2085
Struga Foluska,429502.0646,542768.8446
Struga Foluska,429320.1187,542881.076
Struga Foluska,429186.702,542977.8089
Struga Foluska,429091.1909,543045.1939
Struga Foluska,429051.4965,543078.646
Struga Foluska,429005.3517,543125.7258
Struga Foluska,428941.057,543209.8442
Struga Foluska,428922.8181,543226.8147
Struga Foluska,428903.553,543231.9491
Struga Foluska,428871.7129,543234.6063
Struga Foluska,428820.024,543228.8134
Struga Foluska,428791.9254,543222.0759
Struga Foluska,428748.106,543205.0845
Struga Foluska,428730.7494,543200.4326
Struga Foluska,428702.8076,543198.6789
Struga Foluska,428680.219,543202.5182
Struga Foluska,428662.8178,543210.5509
Struga Foluska,428653.979,543218.3643
Struga Foluska,428599.6347,543317.4735
Struga Foluska,428589.4281,543332.2061
Struga Foluska,428586.0068,543334.7081
Stara Noteć,443962.7907,542420.9063
Stara Noteć,443966.889,542413.3964
Stara Noteć,443973.7537,542395.674
Stara Noteć,443976.7032,542384.0729
Stara Noteć,443978.6197,542371.1842
Stara Noteć,443978.3296,542355.2482
Stara Noteć,443971.8134,542319.8214
Stara Noteć,443963.194,542293.1784
Stara Noteć,443958.4806,542283.2508
Stara Noteć,443951.2484,542271.25
Stara Noteć,443944.1057,542261.4696
Stara Noteć,443936.7118,542253.4009
Stara Noteć,443928.3138,542246.4078
Stara Noteć,443919.0059,542240.3452
Stara Noteć,443900.073,542231.2988
Stara Noteć,443880.6449,542226.1846
Stara Noteć,443836.988,542221.6293
Stara Noteć,443753.0606,542216.7658
Stara Noteć,443738.3047,542213.8943
Stara Noteć,443727.3099,542208.6324
Stara Noteć,443711.8462,542192.1093
Stara Noteć,443682.1148,542152.8585
Stara Noteć,443669.1325,542137.5335
Stara Noteć,443662.6945,542133.033
Stara Noteć,443634.5134,542119.8723
Stara Noteć,443623.5963,542112.9235
Stara Noteć,443608.1587,542100.2795
Stara Noteć,443589.6971,542083.3789
Stara Noteć,443576.0886,542069.9323
Stara Noteć,443568.6329,542060.5836
Stara Noteć,443565.3489,542053.4036
Stara Noteć,443564.6716,542045.2513
Stara Noteć,443568.0608,542024.9024
Stara Noteć,443575.6639,541979.2524
Stara Noteć,443576.4344,541956.2339
Stara Noteć,443574.4039,541933.3769
Stara Noteć,443569.4824,541909.8625
Stara Noteć,443561.4709,541884.9439
Stara Noteć,443556.514,541876.4086
Stara Noteć,443547.3335,541864.7433
Stara Noteć,443496.8996,541810.2443
Stara Noteć,443489.473,541798.497
Stara Noteć,443484.2965,541785.2723
Stara Noteć,443482.3304,541768.6222
Stara Noteć,443484.1389,541735.5248
Stara Noteć,443483.7916,541716.4895
Stara Noteć,443481.1521,541705.896
Stara Noteć,443471.1243,541676.5346
Stara Noteć,443467.221,541650.8299
Stara Noteć,443467.157,541633.8931
Stara Noteć,443470.9106,541593.0663
Stara Noteć,443470.11,541565.1031
Stara Noteć,443468.1327,541555.294
Stara Noteć,443465.083,541546.7547
Stara Noteć,443448.7101,541517.079
Stara Noteć,443408.5314,541450.1571
Stara Noteć,443396.3659,541434.4016
Stara Noteć,443387.6202,541426.1007
Stara Noteć,443378.0517,541418.9185
Stara Noteć,443324.3404,541384.2249
Stara Noteć,443313.2676,541374.0933
Stara Noteć,443298.5487,541357.6673
Stara Noteć,443288.362,541340.5939
Stara Noteć,443257.3975,541274.4272
Stara Noteć,443250.784,541263.3118
Stara Noteć,443243.5032,541253.824
Stara Noteć,443240.1169,541250.457
Stara Noteć,443225.7605,541236.1826
Stara Noteć,443181.5486,541201.8191
Stara Noteć,443166.2869,541185.9019
Stara Noteć,443160.1088,541175.7539
Stara Noteć,443157.2288,541165.5317
Stara Noteć,443157.1091,541165.1071
Stara Noteć,443156.0542,541153.1678
Stara Noteć,443157.006,541133.155
Gąsawka,420442.6745,540891.7319
Gąsawka,420437.9791,540913.0902
Gąsawka,420412.9886,540978.4149
Gąsawka,420401.3523,541000.4472
Gąsawka,420381.3764,541027.9802
Gąsawka,420367.3082,541043.508
Gąsawka,420351.4103,541057.2074
Gąsawka,420323.9378,541075.4151
Gąsawka,420306.7823,541092.2029
Gąsawka,420301.1794,541100.4746
Gąsawka,420294.5991,541115.1098
Gąsawka,420291.2097,541126.5965
Gąsawka,420290.0488,541137.4543
Gąsawka,420286.813,541208.4045
Gąsawka,420279.5938,541254.7833
Gąsawka,420263.0285,541315.4956
Gąsawka,420243.1498,541368.8514
Gąsawka,420224.0435,541427.8206
Gąsawka,420220.0862,541448.3169
Gąsawka,420220.8868,541462.6
Gąsawka,420222.6039,541467.2096
Gąsawka,420288.0564,541528.819
Gąsawka,420294.4419,541536.5886
Gąsawka,420295.5315,541549.4615
Gąsawka,420288.0214,541577.4307
Gąsawka,420288.0525,541594.3948
Gąsawka,420287.1664,541627.3583
Gąsawka,420270.1929,541707.492
Gąsawka,420261.3011,541757.654
Gąsawka,420231.4833,541966.2819
Gąsawka,420216.8804,542017.1686
Gąsawka,420190.1548,542043.9198
Gąsawka,420177.6668,542064.4265
Gąsawka,420177.0132,542071.4335
Stara Noteć,443157.006,541133.155
Stara Noteć,443160.9926,541091.41
Stara Noteć,443183.9777,540993.1489
Stara Noteć,443187.8955,540970.5426
Stara Noteć,443189.6272,540950.6414
Stara Noteć,443190.697,540905.6804
Stara Noteć,443190.5314,540861.7211
Stara Noteć,443188.2887,540783.821
Stara Noteć,443185.38,540722.964
Stara Noteć,443183.6306,540701.0672
Stara Noteć,443180.2167,540678.3139
Stara Noteć,443175.5823,540655.7344
Stara Noteć,443170.8066,540641.5411
Stara Noteć,443161.1779,540625.1789
Stara Noteć,443148.1708,540609.9867
Stara Noteć,443133.734,540597.4715
Stara Noteć,443116.6925,540587.1659
Stara Noteć,443098.5406,540578.5469
Stara Noteć,443080.6251,540572.2849
Stara Noteć,443053.6184,540565.2794
Stara Noteć,443011.5532,540556.2504
Stara Noteć,442762.7789,540496.973
Stara Noteć,442703.1578,540480.1183
Stara Noteć,442685.6566,540476.0009
Stara Noteć,442670.6897,540475.7873
Stara Noteć,442638.5497,540483.234
Stara Noteć,442614.7577,540486.8512
Stara Noteć,442598.8236,540488.043
Stara Noteć,442573.027,540486.3504
Stara Noteć,442524.4987,540479.2214
Stara Noteć,442387.9489,540302.4717
Stara Noteć,442392.7734,540244.3866
Stara Noteć,442396.885,540217.6456
Stara Noteć,442402.0276,540205.8972
Stara Noteć,442425.3071,540168.2628
Stara Noteć,442430.3508,540156.5398
Stara Noteć,442430.151,540145.3905
Stara Noteć,442426.2605,540129.6573
Stara Noteć,442423.3913,540124.5512
Stara Noteć,442418.2947,540118.4572
Stara Noteć,442405.6341,540108.3083
Stara Noteć,442390.5873,540100.7135
Stara Noteć,442350.7257,540084.3509
Stara Noteć,442315.3632,540067.8707
Stara Noteć,442297.0215,540055.8902
Stara Noteć,442275.8214,540037.5658
Stara Noteć,442244.9754,540006.189
Stara Noteć,442221.6687,539976.1746
Stara Noteć,442208.4189,539953.904
