gwb_code,x_coord_2180,y_coord_2180
PLGW600043,398721.62,572410.78
PLGW600043,398691.2,572386.96
PLGW600043,398662.09,572359.18
PLGW600043,398644.89,572340.66
PLGW600043,398621.08,572332.72
PLGW600043,398585.36,572320.82
PLGW600043,398544.35,572315.53
PLGW600043,398498.05,572306.26
PLGW600043,398453.07,572295.68
PLGW600043,398406.77,572283.78
PLGW600043,398386.92,572302.3
PLGW600043,398361.79,572334.05
PLGW600043,398337.98,572359.18
PLGW600043,398330.04,572379.03
PLGW600043,398306.23,572393.58
PLGW600043,398275.8,572394.9
PLGW600043,398246.69,572397.55
PLGW600043,398200.39,572393.58
PLGW600043,398146.15,572398.87
PLGW600043,398115.2,572398.87
PLGW600043,398072.86,572394.64
PLGW600043,398036.88,572381.94
PLGW600043,397996.66,572368.18
PLGW600043,397955.39,572353.36
PLGW600043,397925.75,572352.3
PLGW600043,397898.24,572360.77
PLGW600043,397855.9,572366.06
PLGW600043,397817.8,572373.47
PLGW600043,397778.65,572391.46
PLGW600043,397737.37,572395.69
PLGW600043,397722.55,572398.87
PLGW600043,397725.73,572433.79
PLGW600043,397733.14,572474.01
PLGW600043,397720.44,572494.12
PLGW600043,397714.09,572513.17
PLGW600043,397722.55,572539.63
PLGW600043,397737.37,572569.26
PLGW600043,397760.65,572608.42
PLGW600043,397787.11,572635.94
PLGW600043,397792.4,572665.57
PLGW600043,397795.58,572699.44
PLGW600043,397800.87,572734.36
PLGW600043,397811.45,572779.87
PLGW600043,397824.15,572820.09
PLGW600043,397823.1,572842.31
PLGW600043,397819.92,572867.71
PLGW600043,397811.45,572904.75
PLGW600043,397805.1,572938.62
PLGW600043,397798.75,572979.9
PLGW600043,397802.99,573025.4
PLGW600043,397816.75,573096.31
PLGW600043,397823.1,573152.4
PLGW600043,397830.5,573190.5
PLGW600043,397832.62,573248.71
PLGW600043,397840.03,573305.86
PLGW600043,397844.26,573360.9
PLGW600043,397841.09,573399.0
PLGW600043,397823.1,573454.03
PLGW600043,397818.86,573502.71
PLGW600043,397826.27,573539.75
PLGW600043,397830.5,573572.56
PLGW600043,397836.85,573606.43
PLGW600043,397841.09,573660.4
PLGW600043,397829.45,573690.04
PLGW600043,397807.22,573720.73
PLGW600043,397794.117,573735.847
PLGW600043,397787.251,573762.2823
PLGW600043,397783.4609,573776.8706
PLGW600043,397769.2039,573823.0395
PLGW600043,397756.2976,573864.8315
PLGW600043,397751.0342,573884.0977
PLGW600043,397741.4947,573919.016
PLGW600043,397735.4963,573941.9937
PLGW600043,397731.79,573956.2
PLGW600043,397719.3084,573983.2912
PLGW600043,397689.0097,574025.621
PLGW600043,397667.1805,574070.6006
PLGW600043,397657.9084,574089.3903
PLGW600043,397642.0459,574121.534
PLGW600043,397608.3106,574161.2206
PLGW600043,397572.5923,574193.6327
PLGW600043,397545.4712,574215.4605
PLGW600043,397537.53,574228.03
PLGW600043,397536.29,574237.2
PLGW600043,397542.64,574266.83
PLGW600043,397539.46,574300.7
PLGW600043,397542.64,574336.68
PLGW600043,397538.4,574367.37
PLGW600043,397520.41,574369.49
PLGW600043,397492.9,574376.9
PLGW600043,397451.62,574376.9
PLGW600043,397424.1,574381.13
PLGW600043,397404.0,574401.24
PLGW600043,397381.77,574424.52
PLGW600043,397403.9304,574467.1479
PLGW600043,397428.16,574491.54
PLGW600043,397428.16,574518.0
PLGW600043,397430.8,574548.42
PLGW600043,397436.27,574586.04
PLGW600043,397436.27,574633.67
PLGW600043,397444.48,574682.49
PLGW600043,397462.56,574718.43
PLGW600043,397503.74,574830.78
PLGW600043,397523.59,574871.79
PLGW600043,397535.49,574883.7
PLGW600043,397551.37,574886.34
PLGW600043,397565.92,574886.34
PLGW600043,397581.79,574879.73
PLGW600043,397623.12,574855.61
PLGW600043,397665.46,574826.5
PLGW600043,397695.88,574800.04
PLGW600043,397700.94,574796.8
PLGW600043,397747.19,574747.61
PLGW600043,397774.7,574723.27
PLGW600043,397819.15,574697.87
PLGW600043,397861.49,574693.63
PLGW600043,397933.45,574715.86
PLGW600043,397982.14,574724.32
PLGW600043,398009.3775,574728.8601
PLGW600043,398064.69,574738.08
PLGW600043,398176.87,574744.43
PLGW600043,398248.14,574743.89
PLGW600043,398313.36,574749.57
PLGW600043,398354.37,574738.99
PLGW600043,398394.06,574736.35
PLGW600043,398454.91,574736.35
PLGW600043,398482.69,574735.02
PLGW600043,398503.86,574729.73
PLGW600043,398522.04,574710.58
PLGW600043,398538.25,574679.46
PLGW600043,398565.02,574631.32
PLGW600043,398607.35,574608.83
PLGW600043,398665.56,574603.54
PLGW600043,398717.16,574600.89
PLGW600043,398735.68,574586.34
PLGW600043,398740.97,574557.23
PLGW600043,398734.35,574499.02
PLGW600043,398750.23,574480.5
PLGW600043,398767.43,574471.24
PLGW600043,398793.89,574471.24
PLGW600043,398829.6,574491.09
PLGW600043,398856.06,574516.22
PLGW600043,398886.49,574554.59
PLGW600043,398919.56,574587.66
PLGW600043,398955.28,574610.15
PLGW600043,399034.18,574636.87
PLGW600043,399119.75,574628.76
PLGW600043,399183.1,574638.22
PLGW600043,399207.75,574662.27
PLGW600043,399228.92,574681.32
PLGW600043,399241.62,574700.37
PLGW600043,399278.04,574703.83
PLGW600043,399321.7,574705.16
PLGW600043,399371.97,574710.45
PLGW600043,399427.53,574725.0
PLGW600043,399434.0048,574724.4606
PLGW600043,399491.03,574719.71
PLGW600043,399517.49,574719.71
PLGW600043,399553.21,574703.83
PLGW600043,399587.61,574677.37
PLGW600043,399627.29,574658.85
PLGW600043,399664.33,574640.33
PLGW600043,399700.48,574634.17
PLGW600043,399741.55,574638.17
PLGW600043,399776.47,574639.23
PLGW600043,399859.02,574641.35
PLGW600043,399910.88,574650.87
PLGW600043,399963.8,574643.46
PLGW600043,400017.77,574650.87
PLGW600043,400048.47,574674.15
PLGW600043,400073.87,574711.2
PLGW600043,400090.8,574720.72
PLGW600043,400100.32,574720.72
PLGW600043,400116.2,574719.66
PLGW600043,400136.57,574678.12
PLGW600043,400155.09,574646.37
PLGW600043,400177.58,574626.53
PLGW600043,400209.33,574626.53
PLGW600043,400238.44,574642.4
PLGW600043,400255.64,574662.25
PLGW600043,400270.19,574687.38
PLGW600043,400279.45,574701.94
PLGW600043,400302.27,574723.49
PLGW600043,400344.47,574741.01
PLGW600043,400383.63,574753.71
PLGW600043,400449.16,574773.93
PLGW600043,400475.7,574788.63
PLGW600043,400521.21,574788.63
PLGW600043,400588.95,574786.51
PLGW600043,400634.45,574787.57
PLGW600043,400661.97,574812.97
PLGW600043,400695.84,574838.37
PLGW600043,400752.72,574856.1
PLGW600043,400782.25,574872.27
PLGW600043,400830.51,574902.14
PLGW600043,400856.7,574921.19
PLGW600043,400874.17,574936.27
PLGW600043,400882.1,574960.88
PLGW600043,400895.6,574983.89
PLGW600043,400904.29,575004.96
PLGW600043,400926.78,575051.26
PLGW600043,400962.5,575096.24
PLGW600043,400992.93,575142.54
PLGW600043,401002.19,575216.62
PLGW600043,401016.74,575273.51
PLGW600043,401029.97,575313.2
PLGW600043,401042.83,575374.21
PLGW600043,401053.15,575428.19
PLGW600043,401068.23,575465.5
PLGW600043,401112.68,575527.41
PLGW600043,401126.97,575539.32
PLGW600043,401128.56,575552.81
PLGW600043,401120.62,575567.89
PLGW600043,401099.19,575580.59
PLGW600043,401094.43,575582.18
PLGW600043,401067.44,575598.85
PLGW600043,401039.66,575621.87
PLGW600043,401026.36,575648.01
PLGW600043,401020.28,575684.84
PLGW600043,401042.77,575760.24
PLGW600043,401045.41,575794.64
PLGW600043,401044.09,575830.36
PLGW600043,401030.86,575850.2
PLGW600043,401004.1,575858.11
PLGW600043,400985.88,575888.57
PLGW600043,400981.91,575912.38
PLGW600043,400996.63,575947.56
PLGW600043,401016.15,575997.6
PLGW600043,401020.91,576034.91
PLGW600043,401021.71,576063.48
PLGW600043,401117.3525,576134.0628
PLGW600043,401158.254,576130.0266
PLGW600043,401186.8058,576157.8754
PLGW600043,401186.8175,576158.2438
PLGW600043,401188.505,576211.523
PLGW600043,401192.1986,576294.8443
PLGW600043,401192.7589,576353.6674
PLGW600043,401197.7654,576396.7317
PLGW600043,401182.837,576443.6259
PLGW600043,401176.31,576481.05
PLGW600043,401192.19,576498.51
PLGW600043,401216.0,576496.92
PLGW600043,401254.23,576470.06
PLGW600043,401287.44,576454.06
PLGW600043,401326.33,576422.31
PLGW600043,401354.11,576352.46
PLGW600043,401345.51,576266.01
PLGW600043,401386.52,576181.34
PLGW600043,401442.6885,576161.627
PLGW600043,401500.6324,576191.7896
PLGW600043,401541.9075,576206.0771
PLGW600043,401602.2326,576202.1084
PLGW600043,401710.2231,576182.3337
PLGW600043,401771.8658,576186.1941
PLGW600043,401818.49,576238.17
PLGW600043,401837.46,576260.11
PLGW600043,401858.11,576306.54
PLGW600043,401882.45,576360.51
PLGW600043,401881.39,576392.26
PLGW600043,401881.39,576421.9
PLGW600043,401894.09,576434.41
PLGW600043,401918.7,576440.76
PLGW600043,401939.34,576467.75
PLGW600043,401936.96,576493.15
PLGW600043,401950.3,576526.9
PLGW600043,401964.74,576566.17
PLGW600043,401986.17,576589.19
PLGW600043,401998.08,576614.59
PLGW600043,402017.92,576632.85
PLGW600043,402063.16,576653.49
PLGW600043,402097.3,576667.77
PLGW600043,402126.66,576668.57
PLGW600043,402163.97,576666.19
PLGW600043,402215.09,576658.31
PLGW600043,402237.31,576640.05
PLGW600043,402243.44,576616.36
PLGW600043,402256.36,576597.98
PLGW600043,402305.58,576585.28
PLGW600043,402350.03,576568.61
PLGW600043,402385.07,576554.06
PLGW600043,402461.52,576542.0
PLGW600043,402545.29,576543.21
PLGW600043,402603.9,576554.31
PLGW600043,402657.87,576571.77
PLGW600043,402700.74,576584.47
PLGW600043,402787.65,576603.39
PLGW600043,402838.6,576623.97
PLGW600043,402900.47,576648.55
PLGW600043,402932.45,576679.79
PLGW600043,402977.43,576707.57
PLGW600043,403030.34,576718.15
PLGW600043,403084.58,576732.71
PLGW600043,403140.14,576724.77
PLGW600043,403199.68,576739.32
PLGW600043,403248.62,576743.29
PLGW600043,403281.7,576741.97
PLGW600043,403368.08,576739.76
PLGW600043,403405.13,576739.76
PLGW600043,403428.41,576742.94
PLGW600043,403455.93,576724.95
PLGW600043,403488.73,576718.6
PLGW600043,403524.97,576719.0
PLGW600043,403576.58,576718.6
PLGW600043,403655.95,576705.9
PLGW600043,403665.3244,576699.3757
PLGW600043,403680.29,576688.96
PLGW600043,403704.64,576667.84
PLGW600043,403742.73,576655.09
PLGW600043,403777.96,576658.59
PLGW600043,403833.2,576654.38
PLGW600043,403859.39,576639.3
PLGW600043,403883.2,576619.46
PLGW600043,403899.08,576590.88
PLGW600043,403924.48,576573.42
PLGW600043,403956.92,576553.69
PLGW600043,404020.52,576545.64
PLGW600043,404055.71,576530.56
PLGW600043,404092.62,576526.53
PLGW600043,404127.21,576535.32
PLGW600043,404223.79,576536.64
PLGW600043,404282.0,576547.22
PLGW600043,404342.78,576560.73
PLGW600043,404392.52,576584.01
PLGW600043,404490.95,576605.18
PLGW600043,404591.49,576612.59
PLGW600043,404702.61,576609.41
PLGW600043,404807.39,576602.0
PLGW600043,404843.37,576588.24
PLGW600043,404855.01,576555.44
PLGW600043,404880.41,576520.51
PLGW600043,404908.99,576514.16
PLGW600043,404944.97,576524.74
PLGW600043,404972.49,576538.5
PLGW600043,405012.71,576540.62
PLGW600043,405041.74,576557.95
PLGW600043,405050.81,576581.89
PLGW600043,405070.44,576586.31
PLGW600043,405081.02,576586.31
PLGW600043,405104.84,576586.31
PLGW600043,405135.26,576581.68
PLGW600043,405159.74,576571.09
PLGW600043,405174.95,576557.86
PLGW600043,405180.24,576541.99
PLGW600043,405187.15,576526.79
PLGW600043,405203.03,576515.69
PLGW600043,405244.31,576500.61
PLGW600043,405268.12,576486.33
PLGW600043,405277.64,576471.24
PLGW600043,405292.73,576452.99
PLGW600043,405334.0,576451.4
PLGW600043,405368.93,576461.72
PLGW600043,405387.98,576472.83
PLGW600043,405409.41,576479.98
PLGW600043,405431.63,576482.36
PLGW600043,405446.85,576480.77
PLGW600043,405498.7,576478.65
PLGW600043,405548.45,576476.54
PLGW600043,405592.9,576482.89
PLGW600043,405625.7,576481.83
PLGW600043,405662.75,576480.77
PLGW600043,405689.2,576472.3
PLGW600043,405728.77,576471.24
PLGW600043,405759.72,576474.42
PLGW600043,405786.71,576472.04
PLGW600043,405812.11,576472.83
PLGW600043,405833.54,576480.77
PLGW600043,405847.83,576491.09
PLGW600043,405851.8,576502.99
PLGW600043,405858.94,576509.34
PLGW600043,405873.23,576509.34
PLGW600043,405890.69,576506.17
PLGW600043,405901.01,576495.06
PLGW600043,405915.3,576478.39
PLGW600043,405935.14,576463.31
PLGW600043,405958.96,576459.34
PLGW600043,405988.32,576461.72
PLGW600043,406015.31,576469.66
PLGW600043,406045.47,576477.59
PLGW600043,406074.05,576479.98
PLGW600043,406103.42,576479.98
PLGW600043,406133.58,576470.45
PLGW600043,406156.6,576454.58
PLGW600043,406210.58,576428.38
PLGW600043,406216.39,576423.01
PLGW600043,406240.21,576418.25
PLGW600043,406264.02,576425.39
PLGW600043,406294.18,576424.6
PLGW600043,406321.17,576417.45
PLGW600043,406357.68,576424.6
PLGW600043,406375.94,576437.3
PLGW600043,406384.67,576457.94
PLGW600043,406363.24,576481.75
PLGW600043,406326.2,576489.02
PLGW600043,406288.63,576515.09
PLGW600043,406229.09,576529.37
PLGW600043,406204.49,576553.98
PLGW600043,406190.99,576562.71
PLGW600043,406187.03,576576.2
PLGW600043,406196.55,576581.76
PLGW600043,406210.04,576588.11
PLGW600043,406228.27,576585.15
PLGW600043,406253.67,576585.15
PLGW600043,406279.87,576585.94
PLGW600043,406295.74,576601.82
PLGW600043,406286.22,576626.42
PLGW600043,406279.15,576641.64
PLGW600043,406266.22,576648.98
PLGW600043,406249.1,576658.69
PLGW600043,406240.18,576684.37
PLGW600043,406236.21,576713.74
PLGW600043,406223.51,576737.55
PLGW600043,406212.4,576767.71
PLGW600043,406191.76,576791.52
PLGW600043,406189.38,576801.05
PLGW600043,406188.12,576812.82
PLGW600043,406206.11,576841.4
PLGW600043,406226.22,576865.74
PLGW600043,406253.74,576892.2
PLGW600043,406305.6,576904.9
PLGW600043,406347.93,576913.36
PLGW600043,406387.09,576934.53
PLGW600043,406398.69,576955.85
PLGW600043,406395.56,576994.86
PLGW600043,406381.16,577017.5
PLGW600043,406362.11,577056.4
PLGW600043,406347.03,577085.77
PLGW600043,406317.66,577110.37
PLGW600043,406306.55,577110.37
PLGW600043,406265.28,577123.07
PLGW600043,406206.54,577127.84
PLGW600043,406163.68,577127.04
PLGW600043,406138.16,577125.73
PLGW600043,406112.88,577137.36
PLGW600043,406106.53,577151.65
PLGW600043,406105.73,577170.7
PLGW600043,406107.35,577185.11
PLGW600043,406108.94,577214.48
PLGW600043,406091.48,577230.35
PLGW600043,406079.34,577236.53
PLGW600043,406077.19,577254.17
PLGW600043,406081.95,577284.33
PLGW600043,406067.66,577321.63
PLGW600043,406036.71,577360.53
PLGW600043,406004.16,577408.15
PLGW600043,405987.5,577438.32
PLGW600043,405982.73,577461.33
PLGW600043,405974.0,577490.7
PLGW600043,405941.07,577521.98
PLGW600043,405937.9,577546.58
PLGW600043,405925.2,577578.33
PLGW600043,405929.38,577590.93
PLGW600043,405944.46,577606.8
PLGW600043,405950.02,577622.68
PLGW600043,405956.87,577644.19
PLGW600043,405957.95,577660.78
PLGW600043,405954.78,577697.29
PLGW600043,405939.7,577721.9
PLGW600043,405916.68,577746.5
PLGW600043,405894.45,577768.73
PLGW600043,405876.99,577788.57
PLGW600043,405867.47,577803.65
PLGW600043,405860.32,577817.15
PLGW600043,405857.39,577830.78
PLGW600043,405874.06,577876.03
PLGW600043,405893.11,577902.22
PLGW600043,405901.84,577912.54
PLGW600043,405917.71,577922.86
PLGW600043,405946.53,577941.03
PLGW600043,405991.77,577978.34
PLGW600043,406031.46,578001.36
PLGW600043,406058.45,578010.09
PLGW600043,406104.72,578015.89
PLGW600043,406138.06,578035.73
PLGW600043,406177.75,578044.46
PLGW600043,406228.9,578048.5
PLGW600043,406256.33,578051.6
PLGW600043,406271.41,578067.48
PLGW600043,406286.45,578094.09
PLGW600043,406303.08,578123.77
PLGW600043,406314.27,578146.85
PLGW600043,406315.07,578206.39
PLGW600043,406315.86,578238.14
PLGW600043,406315.86,578262.74
PLGW600043,406307.13,578281.0
PLGW600043,406273.79,578299.25
PLGW600043,406243.63,578303.22
PLGW600043,406214.26,578304.02
PLGW600043,406196.0,578298.46
PLGW600043,406176.16,578305.6
PLGW600043,406143.52,578318.21
PLGW600043,406130.95,578336.06
PLGW600043,406111.1,578355.91
PLGW600043,406093.25,578357.89
PLGW600043,406068.77,578375.75
PLGW600043,406056.47,578397.84
PLGW600043,406056.47,578421.13
PLGW600043,406060.7,578443.35
PLGW600043,406075.52,578459.23
PLGW600043,406067.05,578481.45
PLGW600043,406049.18,578501.99
PLGW600043,406011.08,578513.1
PLGW600043,405985.68,578527.39
PLGW600043,405955.52,578551.99
PLGW600043,405926.15,578584.54
PLGW600043,405891.23,578628.99
PLGW600043,405885.67,578645.65
PLGW600043,405887.26,578654.39
PLGW600043,405895.2,578658.35
PLGW600043,405922.98,578655.97
PLGW600043,405953.93,578649.62
PLGW600043,405988.06,578642.48
PLGW600043,406039.66,578637.72
PLGW600043,406068.23,578618.67
PLGW600043,406085.7,578603.59
PLGW600043,406095.22,578603.59
PLGW600043,406109.51,578610.73
PLGW600043,406154.75,578627.4
PLGW600043,406161.9,578634.54
PLGW600043,406163.48,578651.21
PLGW600043,406161.1,578678.2
PLGW600043,406141.52,578775.17
PLGW600043,406141.52,578792.63
PLGW600043,406142.32,578806.92
PLGW600043,406143.11,578823.59
PLGW600043,406148.67,578842.1
PLGW600043,406146.77,578847.83
PLGW600043,406140.29,578860.51
PLGW600043,406117.78,578893.16
PLGW600043,406093.47,578912.96
PLGW600043,406057.49,578935.19
PLGW600043,406040.95,578960.32
PLGW600043,405993.99,579003.32
PLGW600043,405982.78,579015.35
PLGW600043,405972.82,579037.71
PLGW600043,405954.97,579057.56
PLGW600043,405935.78,579064.17
PLGW600043,405917.92,579068.8
PLGW600043,405884.1,579083.53
PLGW600043,405869.38,579087.98
PLGW600043,405852.88,579086.18
PLGW600043,405835.42,579092.0
PLGW600043,405824.83,579100.99
PLGW600043,405821.13,579113.17
PLGW600043,405821.66,579129.04
PLGW600043,405821.66,579140.15
PLGW600043,405816.37,579146.5
PLGW600043,405799.96,579149.15
PLGW600043,405777.21,579159.73
PLGW600043,405768.21,579172.96
PLGW600043,405757.63,579193.07
PLGW600043,405750.75,579202.07
PLGW600043,405738.1,579209.94
PLGW600043,405725.53,579225.16
PLGW600043,405725.53,579240.37
PLGW600043,405728.18,579253.6
PLGW600043,405741.41,579263.52
PLGW600043,405756.62,579268.15
PLGW600043,405774.48,579272.78
PLGW600043,405793.27,579277.17
PLGW600043,405806.23,579291.96
PLGW600043,405820.82,579317.89
PLGW600043,405826.11,579339.06
PLGW600043,405847.94,579360.89
PLGW600043,405859.18,579368.16
PLGW600043,405879.02,579369.49
PLGW600043,405900.19,579374.78
PLGW600043,405914.67,579381.86
PLGW600043,405920.11,579396.17
PLGW600043,405913.42,579417.11
PLGW600043,405905.48,579450.18
PLGW600043,405901.51,579468.71
PLGW600043,405890.93,579499.79
PLGW600043,405875.38,579546.7
PLGW600043,405869.3,579577.66
PLGW600043,405863.48,579600.94
PLGW600043,405858.18,579614.17
PLGW600043,405849.19,579621.05
PLGW600043,405835.96,579623.17
PLGW600043,405817.44,579626.87
PLGW600043,405790.45,579626.34
PLGW600043,405783.04,579632.69
PLGW600043,405776.16,579644.34
PLGW600043,405736.48,579639.04
PLGW600043,405689.96,579640.14
PLGW600043,405608.6,579652.04
PLGW600043,405533.85,579662.63
PLGW600043,405476.97,579674.53
PLGW600043,405439.93,579687.1
PLGW600043,405417.24,579686.93
PLGW600043,405389.66,579677.84
PLGW600043,405368.29,579669.07
PLGW600043,405340.73,579668.9
PLGW600043,405318.5,579668.9
PLGW600043,405283.05,579678.42
PLGW600043,405268.42,579673.47
PLGW600043,405255.0,579662.02
PLGW600043,405230.48,579657.64
PLGW600043,405178.09,579660.02
PLGW600043,405139.6,579663.59
PLGW600043,405108.98,579680.7
PLGW600043,405073.26,579687.84
PLGW600043,405007.02,579692.12
PLGW600043,404970.34,579692.65
PLGW600043,404912.13,579689.48
PLGW600043,404879.89,579686.07
PLGW600043,404827.52,579691.21
PLGW600043,404792.21,579704.38
PLGW600043,404743.29,579745.04
PLGW600043,404671.89,579788.96
PLGW600043,404632.73,579798.49
PLGW600043,404597.07,579793.2
PLGW600043,404553.36,579784.73
PLGW600043,404490.48,579775.74
PLGW600043,404449.2,579781.03
PLGW600043,404426.98,579791.62
PLGW600043,404401.58,579823.37
PLGW600043,404371.94,579876.28
PLGW600043,404366.65,579910.15
PLGW600043,404356.07,579963.07
PLGW600043,404357.13,580010.69
PLGW600043,404359.11,580080.32
PLGW600043,404367.05,580114.72
PLGW600043,404371.02,580149.11
PLGW600043,404371.02,580172.92
PLGW600043,404348.53,580194.09
PLGW600043,404318.1,580195.41
PLGW600043,404278.41,580196.74
PLGW600043,404251.95,580195.41
PLGW600043,404205.65,580180.86
PLGW600043,404154.06,580155.73
PLGW600043,404085.27,580171.6
PLGW600043,403994.71,580194.99
PLGW600043,403949.62,580218.43
PLGW600043,403903.06,580251.24
PLGW600043,403866.01,580278.76
PLGW600043,403820.51,580300.98
PLGW600043,403766.53,580320.03
PLGW600043,403738.0064,580323.0156
PLGW600043,403718.57,580325.05
PLGW600043,403686.72,580348.12
PLGW600043,403653.29,580371.89
PLGW600043,403582.27,580416.24
PLGW600043,403550.52,580451.95
PLGW600043,403521.42,580491.64
PLGW600043,403502.9,580520.75
PLGW600043,403500.25,580540.59
PLGW600043,403508.19,580623.93
PLGW600043,403497.61,580663.62
PLGW600043,403497.61,580698.02
PLGW600043,403509.51,580736.38
PLGW600043,403511.2864,580745.8527
PLGW600043,403517.45,580778.72
PLGW600043,403498.93,580809.14
PLGW600043,403469.83,580830.31
PLGW600043,403424.85,580828.99
PLGW600043,403327.89,580861.84
PLGW600043,403302.75,580885.65
PLGW600043,403285.55,580916.08
PLGW600043,403279.46,580949.71
PLGW600043,403274.7,581022.74
PLGW600043,403284.22,581060.84
PLGW600043,403296.92,581102.11
PLGW600043,403281.05,581149.34
PLGW600043,403271.52,581196.96
PLGW600043,403236.6,581235.06
PLGW600043,403217.55,581243.0
PLGW600043,403179.45,581241.41
PLGW600043,403128.65,581239.83
PLGW600043,403084.2,581235.06
PLGW600043,403046.1,581247.76
PLGW600043,403026.13,581253.93
PLGW600043,403010.26,581316.1
PLGW600043,403018.19,581347.85
PLGW600043,403049.94,581359.76
PLGW600043,403088.31,581367.7
PLGW600043,403130.64,581400.77
PLGW600043,403152.96,581419.44
PLGW600043,403158.42,581456.33
PLGW600043,403150.49,581476.18
PLGW600043,403123.41,581531.53
PLGW600043,403096.25,581591.27
PLGW600043,403084.9372,581661.4486
PLGW600043,403075.6768,581723.6258
PLGW600043,403083.6143,581768.605
PLGW600043,403106.1039,581797.7093
PLGW600043,403138.8956,581829.6107
PLGW600043,403165.6353,581851.949
PLGW600043,403180.1874,581874.4386
PLGW600043,403178.8645,581910.1574
PLGW600043,403166.9582,581952.4908
PLGW600043,403148.4373,581980.2721
PLGW600043,403112.9077,582000.3888
PLGW600043,403056.7735,582018.7935
PLGW600043,402993.6558,582029.2201
PLGW600043,402938.0932,582049.0639
PLGW600043,402902.3743,582074.1994
PLGW600043,402874.593,582096.689
PLGW600043,402861.3565,582121.026
PLGW600043,402843.16,582155.73
PLGW600043,402825.97,582166.05
PLGW600043,402784.96,582179.28
PLGW600043,402712.19,582197.8
PLGW600043,402684.38,582207.06
PLGW600043,402653.69,582199.65
PLGW600043,402625.11,582189.07
PLGW600043,402585.95,582158.38
PLGW600043,402547.85,582127.69
PLGW600043,402530.92,582111.81
PLGW600043,402529.86,582084.3
PLGW600043,402528.11,582043.93
PLGW600043,402536.21,582011.27
PLGW600043,402532.24,581958.88
PLGW600043,402511.08,581931.37
PLGW600043,402484.62,581904.91
PLGW600043,402451.69,581889.23
PLGW600043,402421.12,581877.39
PLGW600043,402401.89,581860.49
PLGW600043,402360.85,581822.81
PLGW600043,402305.58,581814.99
PLGW600043,402283.36,581803.34
PLGW600043,402263.25,581773.71
PLGW600043,402252.67,581750.43
PLGW600043,402232.56,581743.02
PLGW600043,402202.92,581741.96
PLGW600043,402152.55,581744.92
PLGW600043,402120.8,581744.92
PLGW600043,402086.93,581743.87
PLGW600043,402072.11,581726.93
PLGW600043,402062.59,581698.36
PLGW600043,402043.54,581676.13
PLGW600043,402003.32,581670.84
PLGW600043,401966.28,581677.19
PLGW600043,401931.35,581680.36
PLGW600043,401904.9,581676.13
PLGW600043,401879.5,581648.61
PLGW600043,401865.74,581616.86
PLGW600043,401860.84,581587.99
PLGW600043,401836.77,581537.86
PLGW600043,401786.5,581490.24
PLGW600043,401670.09,581406.89
PLGW600043,401619.82,581355.3
PLGW600043,401541.44,581276.95
PLGW600043,401384.34,581187.29
PLGW600043,401328.77,581146.28
PLGW600043,401240.58,581118.59
PLGW600043,401191.36,581099.54
PLGW600043,401142.23,581098.73
PLGW600043,401118.34,581126.52
PLGW600043,401088.18,581190.02
PLGW600043,401069.13,581217.01
PLGW600043,401037.7,581229.0
PLGW600043,401032.61,581259.87
PLGW600043,401050.08,581304.32
PLGW600043,401067.54,581351.95
PLGW600043,401054.84,581409.1
PLGW600043,401027.85,581436.09
PLGW600043,400973.88,581447.2
PLGW600043,400923.08,581456.72
PLGW600043,400877.04,581466.25
PLGW600043,400845.29,581474.19
PLGW600043,400821.48,581490.06
PLGW600043,400792.57,581516.65
PLGW600043,400784.11,581541.17
PLGW600043,400768.76,581551.05
PLGW600043,400742.3,581553.69
PLGW600043,400685.41,581555.02
PLGW600043,400617.95,581555.02
PLGW600043,400579.58,581552.37
PLGW600043,400542.54,581552.37
PLGW600043,400465.81,581552.37
PLGW600043,400416.86,581549.73
PLGW600043,400385.11,581555.02
PLGW600043,400358.65,581547.08
PLGW600043,400243.56,581528.56
PLGW600043,400180.06,581535.17
PLGW600043,400136.4,581531.21
PLGW600043,400080.84,581515.33
PLGW600043,400005.03,581492.59
PLGW600043,399958.46,581483.07
PLGW600043,399923.54,581487.3
PLGW600043,399878.03,581508.47
PLGW600043,399832.52,581527.52
PLGW600043,399773.29,581556.04
PLGW600043,399707.64,581556.09
PLGW600043,399632.07,581546.18
PLGW600043,399579.15,581539.57
PLGW600043,399576.6424,581539.7487
PLGW600043,399523.59,581543.53
PLGW600043,399479.93,581583.22
PLGW600043,399437.6,581632.17
PLGW600043,399379.39,581653.34
PLGW600043,399334.25,581640.49
PLGW600043,399268.23,581616.73
PLGW600043,399152.88,581570.12
PLGW600043,399108.03,581550.54
PLGW600043,399052.47,581549.21
PLGW600043,399014.1,581538.63
PLGW600043,398990.29,581518.79
PLGW600043,398962.51,581492.33
PLGW600043,398941.34,581483.07
PLGW600043,398892.92,581482.21
PLGW600043,398804.55,581486.75
PLGW600043,398674.64,581471.62
PLGW600043,398574.1,581467.65
PLGW600043,398438.34,581461.2
PLGW600043,398346.27,581463.32
PLGW600043,398238.79,581480.26
PLGW600043,398170.58,581498.24
PLGW600043,398034.32,581545.87
PLGW600043,397638.29,581975.91
PLGW600043,397443.03,582180.7
PLGW600043,397341.96,582318.99
PLGW600043,397132.4894,582618.2209
PLGW600043,396957.78,582867.79
PLGW600043,396935.32,582896.03
PLGW600043,396913.43,582905.49
