feature_name,feature_code,gde_class,x_coord_2180,y_coord_2180
Ostoja Barci3sko-GPsawska,PLH040028,1,419822.6581,539233.852
Ostoja Barci3sko-GPsawska,PLH040028,1,419941.2962,539179.767
Ostoja Barci3sko-GPsawska,PLH040028,1,419908.1476,539040.1925
Ostoja Barci3sko-GPsawska,PLH040028,1,419886.7227,538967.9608
Ostoja Barci3sko-GPsawska,PLH040028,1,419845.3388,538893.6394
Ostoja Barci3sko-GPsawska,PLH040028,1,419845.3388,538820.3626
Ostoja Barci3sko-GPsawska,PLH040028,1,419651.6793,538698.2348
Ostoja Barci3sko-GPsawska,PLH040028,1,419524.3175,538363.2561
Ostoja Barci3sko-GPsawska,PLH040028,1,419482.4451,538335.3411
Ostoja Barci3sko-GPsawska,PLH040028,1,419337.6366,538415.5965
Ostoja Barci3sko-GPsawska,PLH040028,1,419082.0404,538482.7667
Ostoja Barci3sko-GPsawska,PLH040028,1,418961.0762,538368.7807
Ostoja Barci3sko-GPsawska,PLH040028,1,418121.3027,538543.2489
Ostoja Barci3sko-GPsawska,PLH040028,1,418195.7426,538868.9231
Ostoja Barci3sko-GPsawska,PLH040028,1,418263.2034,539282.994
Ostoja Barci3sko-GPsawska,PLH040028,1,418446.9765,539417.9161
Ostoja Barci3sko-GPsawska,PLH040028,1,418635.402,539480.7248
Ostoja Barci3sko-GPsawska,PLH040028,1,418830.8066,539620.2993
Ostoja Barci3sko-GPsawska,PLH040028,1,418988.9908,539718.0014
Ostoja Barci3sko-GPsawska,PLH040028,1,419097.779,539751.1783
Ostoja Barci3sko-GPsawska,PLH040028,1,419256.5086,539906.4269
Ostoja Barci3sko-GPsawska,PLH040028,1,418691.2321,540255.3633
Ostoja Barci3sko-GPsawska,PLH040028,1,418733.9429,540413.3218
Ostoja Barci3sko-GPsawska,PLH040028,1,418758.6929,540408.8951
Ostoja Barci3sko-GPsawska,PLH040028,1,418771.6962,540481.5953
Ostoja Barci3sko-GPsawska,PLH040028,1,418719.1468,540706.6542
Ostoja Barci3sko-GPsawska,PLH040028,1,418809.8702,540695.0231
Ostoja Barci3sko-GPsawska,PLH040028,1,418891.1615,540941.2187
Ostoja Barci3sko-GPsawska,PLH040028,1,418906.7741,540947.8686
Ostoja Barci3sko-GPsawska,PLH040028,1,419005.2897,541464.3277
Ostoja Barci3sko-GPsawska,PLH040028,1,419076.5841,541465.9772
Ostoja Barci3sko-GPsawska,PLH040028,1,419158.8066,541544.1014
Ostoja Barci3sko-GPsawska,PLH040028,1,419126.2391,541660.4137
Ostoja Barci3sko-GPsawska,PLH040028,1,419207.6576,541688.3283
Ostoja Barci3sko-GPsawska,PLH040028,1,419191.3741,541725.5482
Ostoja Barci3sko-GPsawska,PLH040028,1,419157.5815,541721.1564
Ostoja Barci3sko-GPsawska,PLH040028,1,419147.1754,541765.0944
Ostoja Barci3sko-GPsawska,PLH040028,1,419089.0191,541818.5979
Ostoja Barci3sko-GPsawska,PLH040028,1,419087.9815,541818.3148
Ostoja Barci3sko-GPsawska,PLH040028,1,419069.2242,541984.7842
Ostoja Barci3sko-GPsawska,PLH040028,1,419124.5264,542098.8447
Ostoja Barci3sko-GPsawska,PLH040028,1,418854.9284,542195.6235
Ostoja Barci3sko-GPsawska,PLH040028,1,418765.0626,542237.1001
Ostoja Barci3sko-GPsawska,PLH040028,1,418806.5392,542437.5704
Ostoja Barci3sko-GPsawska,PLH040028,1,418616.4381,542492.8725
Ostoja Barci3sko-GPsawska,PLH040028,1,418526.5718,542416.8322
Ostoja Barci3sko-GPsawska,PLH040028,1,418467.8135,542378.8121
Ostoja Barci3sko-GPsawska,PLH040028,1,418409.0548,542361.5301
Ostoja Barci3sko-GPsawska,PLH040028,1,418393.7952,542356.9932
Ostoja Barci3sko-GPsawska,PLH040028,1,418398.1724,542371.658
Ostoja Barci3sko-GPsawska,PLH040028,1,418372.5366,542376.8962
Ostoja Barci3sko-GPsawska,PLH040028,1,418356.7918,542412.1195
Ostoja Barci3sko-GPsawska,PLH040028,1,418330.6642,542442.0307
Ostoja Barci3sko-GPsawska,PLH040028,1,418323.6868,542472.8116
Ostoja Barci3sko-GPsawska,PLH040028,1,418335.3171,542507.1657
Ostoja Barci3sko-GPsawska,PLH040028,1,418375.1829,542542.6996
Ostoja Barci3sko-GPsawska,PLH040028,1,418413.8054,542558.3326
Ostoja Barci3sko-GPsawska,PLH040028,1,418427.5989,542598.7937
Ostoja Barci3sko-GPsawska,PLH040028,1,418439.9978,542644.414
Ostoja Barci3sko-GPsawska,PLH040028,1,418496.5675,542693.5103
Ostoja Barci3sko-GPsawska,PLH040028,1,418524.1549,542722.9368
Ostoja Barci3sko-GPsawska,PLH040028,1,418533.0475,542770.0311
Ostoja Barci3sko-GPsawska,PLH040028,1,418497.487,542811.2164
Ostoja Barci3sko-GPsawska,PLH040028,1,418470.2391,542867.7332
Ostoja Barci3sko-GPsawska,PLH040028,1,418470.9154,542920.0117
Ostoja Barci3sko-GPsawska,PLH040028,1,418431.2774,542984.097
Ostoja Barci3sko-GPsawska,PLH040028,1,418388.8206,543030.5703
Ostoja Barci3sko-GPsawska,PLH040028,1,418353.9268,542984.0455
Ostoja Barci3sko-GPsawska,PLH040028,1,418311.0156,542997.0796
Ostoja Barci3sko-GPsawska,PLH040028,1,418251.7323,543063.7963
Ostoja Barci3sko-GPsawska,PLH040028,1,418165.5013,543160.8399
Ostoja Barci3sko-GPsawska,PLH040028,1,418139.7711,543147.7821
Ostoja Barci3sko-GPsawska,PLH040028,1,418096.5511,543243.4182
Ostoja Barci3sko-GPsawska,PLH040028,1,418105.7466,543265.4882
Ostoja Barci3sko-GPsawska,PLH040028,1,418160.9212,543322.5018
Ostoja Barci3sko-GPsawska,PLH040028,1,418177.4737,543346.4108
Ostoja Barci3sko-GPsawska,PLH040028,1,418100.3327,543442.7353
Ostoja Barci3sko-GPsawska,PLH040028,1,417937.464,543684.8156
Ostoja Barci3sko-GPsawska,PLH040028,1,417953.6311,543719.8411
Ostoja Barci3sko-GPsawska,PLH040028,1,418002.754,543952.4129
Ostoja Barci3sko-GPsawska,PLH040028,1,418014.6803,544006.6667
Ostoja Barci3sko-GPsawska,PLH040028,1,418008.2715,544141.846
Ostoja Barci3sko-GPsawska,PLH040028,1,417986.2015,544169.4335
Ostoja Barci3sko-GPsawska,PLH040028,1,417975.1665,544177.7095
Ostoja Barci3sko-GPsawska,PLH040028,1,417979.1909,544230.0441
Ostoja Barci3sko-GPsawska,PLH040028,1,417972.408,544277.9436
Ostoja Barci3sko-GPsawska,PLH040028,1,417883.2089,544369.9012
Ostoja Barci3sko-GPsawska,PLH040028,1,417860.2194,544400.2473
Ostoja Barci3sko-GPsawska,PLH040028,1,417803.2054,544507.8383
Ostoja Barci3sko-GPsawska,PLH040028,1,417790.5168,544563.0985
Ostoja Barci3sko-GPsawska,PLH040028,1,417782.0553,544581.4044
Ostoja Barci3sko-GPsawska,PLH040028,1,417781.8205,544622.6711
Ostoja Barci3sko-GPsawska,PLH040028,1,417771.0203,544644.8554
Ostoja Barci3sko-GPsawska,PLH040028,1,417747.4027,544710.4693
Ostoja Barci3sko-GPsawska,PLH040028,1,417710.788,544745.5488
Ostoja Barci3sko-GPsawska,PLH040028,1,417677.683,544783.2518
Ostoja Barci3sko-GPsawska,PLH040028,1,417662.0505,544819.1153
Ostoja Barci3sko-GPsawska,PLH040028,1,417645.498,544865.0943
Ostoja Barci3sko-GPsawska,PLH040028,1,417647.337,544908.3144
Ostoja Barci3sko-GPsawska,PLH040028,1,417624.3475,544934.0625
Ostoja Barci3sko-GPsawska,PLH040028,1,417586.6449,544984.6395
Ostoja Barci3sko-GPsawska,PLH040028,1,417553.5399,545005.7895
Ostoja Barci3sko-GPsawska,PLH040028,1,417518.5959,545025.101
Ostoja Barci3sko-GPsawska,PLH040028,1,417463.4213,545037.0555
Ostoja Barci3sko-GPsawska,PLH040028,1,417423.8798,545042.5726
Ostoja Barci3sko-GPsawska,PLH040028,1,417383.8838,545024.1594
Ostoja Barci3sko-GPsawska,PLH040028,1,417312.6107,545051.7685
Ostoja Barci3sko-GPsawska,PLH040028,1,417288.7017,544979.122
Ostoja Barci3sko-GPsawska,PLH040028,1,417267.5512,544946.9365
Ostoja Barci3sko-GPsawska,PLH040028,1,417222.4921,544876.1289
Ostoja Barci3sko-GPsawska,PLH040028,1,417183.8696,544841.1853
Ostoja Barci3sko-GPsawska,PLH040028,1,417135.132,544830.1503
Ostoja Barci3sko-GPsawska,PLH040028,1,417101.1075,544746.4687
Ostoja Barci3sko-GPsawska,PLH040028,1,417108.4645,544692.2137
Ostoja Barci3sko-GPsawska,PLH040028,1,417115.821,544681.1787
Ostoja Barci3sko-GPsawska,PLH040028,1,417142.4886,544668.3043
Ostoja Barci3sko-GPsawska,PLH040028,1,417076.279,544526.6896
Ostoja Barci3sko-GPsawska,PLH040028,1,417028.461,544546.0006
Ostoja Barci3sko-GPsawska,PLH040028,1,416989.8389,544458.6406
Ostoja Barci3sko-GPsawska,PLH040028,1,416967.7689,544410.8225
Ostoja Barci3sko-GPsawska,PLH040028,1,416936.5033,544330.8194
Ostoja Barci3sko-GPsawska,PLH040028,1,416929.1464,544266.4489
Ostoja Barci3sko-GPsawska,PLH040028,1,416878.5698,544206.6763
Ostoja Barci3sko-GPsawska,PLH040028,1,416879.0894,544172.7549
Ostoja Barci3sko-GPsawska,PLH040028,1,416910.7549,544099.0857
Ostoja Barci3sko-GPsawska,PLH040028,1,416995.3564,544041.1522
Ostoja Barci3sko-GPsawska,PLH040028,1,417055.1285,543988.7361
Ostoja Barci3sko-GPsawska,PLH040028,1,417112.1425,543912.4111
Ostoja Barci3sko-GPsawska,PLH040028,1,417447.7888,543913.331
Ostoja Barci3sko-GPsawska,PLH040028,1,417590.9195,544016.8969
Ostoja Barci3sko-GPsawska,PLH040028,1,417612.393,544036.5542
Ostoja Barci3sko-GPsawska,PLH040028,1,417699.753,544017.2432
Ostoja Barci3sko-GPsawska,PLH040028,1,417722.7425,543950.1141
Ostoja Barci3sko-GPsawska,PLH040028,1,417751.2495,543888.5021
Ostoja Barci3sko-GPsawska,PLH040028,1,417537.9074,543796.5445
Ostoja Barci3sko-GPsawska,PLH040028,1,417468.0193,543769.8765
Ostoja Barci3sko-GPsawska,PLH040028,1,417467.0998,543736.7719
Ostoja Barci3sko-GPsawska,PLH040028,1,417398.9922,543719.4188
Ostoja Barci3sko-GPsawska,PLH040028,1,417322.7262,543681.5973
Ostoja Barci3sko-GPsawska,PLH040028,1,417322.7262,543549.1778
Ostoja Barci3sko-GPsawska,PLH040028,1,417192.1461,543516.0732
Ostoja Barci3sko-GPsawska,PLH040028,1,417048.6915,543483.8877
Ostoja Barci3sko-GPsawska,PLH040028,1,416996.2759,543496.7617
Ostoja Barci3sko-GPsawska,PLH040028,1,416837.1888,543530.7863
Ostoja Barci3sko-GPsawska,PLH040028,1,416892.3014,543679.4557
Ostoja Barci3sko-GPsawska,PLH040028,1,416868.4543,543684.3559
Ostoja Barci3sko-GPsawska,PLH040028,1,416782.0142,543657.6883
Ostoja Barci3sko-GPsawska,PLH040028,1,416751.07,543678.0382
Ostoja Barci3sko-GPsawska,PLH040028,1,416753.5072,543709.1844
Ostoja Barci3sko-GPsawska,PLH040028,1,416770.6059,543753.5776
Ostoja Barci3sko-GPsawska,PLH040028,1,416871.2133,543761.6004
Ostoja Barci3sko-GPsawska,PLH040028,1,416900.5758,543746.6147
Ostoja Barci3sko-GPsawska,PLH040028,1,416916.4748,543745.7629
Ostoja Barci3sko-GPsawska,PLH040028,1,416921.2944,543769.8066
Ostoja Barci3sko-GPsawska,PLH040028,1,416988.9189,543846.2015
Ostoja Barci3sko-GPsawska,PLH040028,1,417010.9889,543891.261
Ostoja Barci3sko-GPsawska,PLH040028,1,416962.2514,543891.261
Ostoja Barci3sko-GPsawska,PLH040028,1,416848.2238,543915.1701
Ostoja Barci3sko-GPsawska,PLH040028,1,416685.4582,543956.5511
Ostoja Barci3sko-GPsawska,PLH040028,1,416700.1717,544048.5087
Ostoja Barci3sko-GPsawska,PLH040028,1,416606.3746,544081.6137
Ostoja Barci3sko-GPsawska,PLH040028,1,416640.3991,544252.6553
Ostoja Barci3sko-GPsawska,PLH040028,1,416693.7346,544227.8264
Ostoja Barci3sko-GPsawska,PLH040028,1,416713.9652,544234.2638
Ostoja Barci3sko-GPsawska,PLH040028,1,416774.6573,544361.1654
Ostoja Barci3sko-GPsawska,PLH040028,1,416861.703,544548.8215
Ostoja Barci3sko-GPsawska,PLH040028,1,416744.0057,544593.4653
Ostoja Barci3sko-GPsawska,PLH040028,1,416702.9302,544637.9582
Ostoja Barci3sko-GPsawska,PLH040028,1,416684.5387,544688.5352
Ostoja Barci3sko-GPsawska,PLH040028,1,416669.8256,544793.3673
Ostoja Barci3sko-GPsawska,PLH040028,1,416674.4236,544882.5659
Ostoja Barci3sko-GPsawska,PLH040028,1,416654.1926,544886.2444
Ostoja Barci3sko-GPsawska,PLH040028,1,416668.4538,545006.7323
Ostoja Barci3sko-GPsawska,PLH040028,1,416666.1471,545053.6076
Ostoja Barci3sko-GPsawska,PLH040028,1,417176.5131,544988.3175
Ostoja Barci3sko-GPsawska,PLH040028,1,417205.9396,545100.5061
Ostoja Barci3sko-GPsawska,PLH040028,1,417177.4326,545147.4046
Ostoja Barci3sko-GPsawska,PLH040028,1,417135.132,545179.5901
Ostoja Barci3sko-GPsawska,PLH040028,1,417042.2545,545229.2472
Ostoja Barci3sko-GPsawska,PLH040028,1,417053.2895,545275.2262
Ostoja Barci3sko-GPsawska,PLH040028,1,417028.461,545328.5613
Ostoja Barci3sko-GPsawska,PLH040028,1,417014.6674,545380.9774
Ostoja Barci3sko-GPsawska,PLH040028,1,417037.6569,545441.6694
Ostoja Barci3sko-GPsawska,PLH040028,1,416938.3424,545506.04
Ostoja Barci3sko-GPsawska,PLH040028,1,416892.9474,545541.181
Ostoja Barci3sko-GPsawska,PLH040028,1,416780.5323,545599.9825
Ostoja Barci3sko-GPsawska,PLH040028,1,416695.8331,545617.6341
Ostoja Barci3sko-GPsawska,PLH040028,1,416631.2031,545631.1026
Ostoja Barci3sko-GPsawska,PLH040028,1,416588.7633,545668.451
Ostoja Barci3sko-GPsawska,PLH040028,1,416520.7858,545762.3241
Ostoja Barci3sko-GPsawska,PLH040028,1,416468.0252,545827.2608
Ostoja Barci3sko-GPsawska,PLH040028,1,416509.819,545914.3328
Ostoja Barci3sko-GPsawska,PLH040028,1,416518.095,545947.4378
Ostoja Barci3sko-GPsawska,PLH040028,1,416508.6106,545969.3095
Ostoja Barci3sko-GPsawska,PLH040028,1,416449.1269,545993.4164
Ostoja Barci3sko-GPsawska,PLH040028,1,416412.3435,546028.3604
Ostoja Barci3sko-GPsawska,PLH040028,1,416417.0196,546070.3733
Ostoja Barci3sko-GPsawska,PLH040028,1,416427.9764,546108.3639
Ostoja Barci3sko-GPsawska,PLH040028,1,416427.4398,546143.8267
Ostoja Barci3sko-GPsawska,PLH040028,1,416362.5031,546245.29
Ostoja Barci3sko-GPsawska,PLH040028,1,416342.4558,546269.2901
Ostoja Barci3sko-GPsawska,PLH040028,1,416256.981,546289.9338
Ostoja Barci3sko-GPsawska,PLH040028,1,416045.4321,546382.3982
Ostoja Barci3sko-GPsawska,PLH040028,1,415924.0475,546448.6077
Ostoja Barci3sko-GPsawska,PLH040028,1,415836.6879,546488.1493
Ostoja Barci3sko-GPsawska,PLH040028,1,415802.6634,546514.8173
Ostoja Barci3sko-GPsawska,PLH040028,1,415769.9566,546545.6218
Ostoja Barci3sko-GPsawska,PLH040028,1,415727.2579,546586.5444
Ostoja Barci3sko-GPsawska,PLH040028,1,415700.5903,546624.2469
Ostoja Barci3sko-GPsawska,PLH040028,1,415695.0728,546668.3869
Ostoja Barci3sko-GPsawska,PLH040028,1,415698.7508,546703.3309
Ostoja Barci3sko-GPsawska,PLH040028,1,415719.9013,546731.8375
Ostoja Barci3sko-GPsawska,PLH040028,1,415744.7299,546740.114
Ostoja Barci3sko-GPsawska,PLH040028,1,415776.7819,546735.7916
Ostoja Barci3sko-GPsawska,PLH040028,1,415815.5374,546740.114
Ostoja Barci3sko-GPsawska,PLH040028,1,415847.069,546829.7192
Ostoja Barci3sko-GPsawska,PLH040028,1,415854.1599,546890.9246
Ostoja Barci3sko-GPsawska,PLH040028,1,415852.3205,547000.3547
Ostoja Barci3sko-GPsawska,PLH040028,1,415848.6424,547083.1167
Ostoja Barci3sko-GPsawska,PLH040028,1,415707.9468,547073.9208
Ostoja Barci3sko-GPsawska,PLH040028,1,415534.1466,547073.9208
Ostoja Barci3sko-GPsawska,PLH040028,1,415477.742,547101.6413
Ostoja Barci3sko-GPsawska,PLH040028,1,415414.6015,547420.602
Ostoja Barci3sko-GPsawska,PLH040028,1,415465.1781,547429.7976
Ostoja Barci3sko-GPsawska,PLH040028,1,415490.0067,547417.8431
Ostoja Barci3sko-GPsawska,PLH040028,1,415567.2512,547486.8116
Ostoja Barci3sko-GPsawska,PLH040028,1,415546.5555,547520.9122
Ostoja Barci3sko-GPsawska,PLH040028,1,415555.2967,547574.1712
Ostoja Barci3sko-GPsawska,PLH040028,1,415497.3636,547623.8287
Ostoja Barci3sko-GPsawska,PLH040028,1,415451.1601,547674.3404
Ostoja Barci3sko-GPsawska,PLH040028,1,415433.9126,547797.6289
Ostoja Barci3sko-GPsawska,PLH040028,1,415415.521,547853.723
Ostoja Barci3sko-GPsawska,PLH040028,1,415396.2096,547859.2405
Ostoja Barci3sko-GPsawska,PLH040028,1,415345.633,547852.8034
Ostoja Barci3sko-GPsawska,PLH040028,1,415307.2832,547832.178
Ostoja Barci3sko-GPsawska,PLH040028,1,415292.2975,547781.9959
Ostoja Barci3sko-GPsawska,PLH040028,1,415283.1015,547712.1079
Ostoja Barci3sko-GPsawska,PLH040028,1,415286.9907,547669.8364
Ostoja Barci3sko-GPsawska,PLH040028,1,415285.8605,547616.4718
Ostoja Barci3sko-GPsawska,PLH040028,1,415272.9864,547585.2062
Ostoja Barci3sko-GPsawska,PLH040028,1,415248.1579,547551.1821
Ostoja Barci3sko-GPsawska,PLH040028,1,415209.5354,547527.2727
Ostoja Barci3sko-GPsawska,PLH040028,1,415168.3556,547547.9347
Ostoja Barci3sko-GPsawska,PLH040028,1,415129.0434,547568.1079
Ostoja Barci3sko-GPsawska,PLH040028,1,415058.6961,547600.6954
Ostoja Barci3sko-GPsawska,PLH040028,1,414993.5207,547656.56
Ostoja Barci3sko-GPsawska,PLH040028,1,414963.5301,547693.3023
Ostoja Barci3sko-GPsawska,PLH040028,1,414938.6912,547708.8035
Ostoja Barci3sko-GPsawska,PLH040028,1,414823.3413,547735.7009
Ostoja Barci3sko-GPsawska,PLH040028,1,414733.8549,547755.8741
Ostoja Barci3sko-GPsawska,PLH040028,1,414674.8872,547772.4266
Ostoja Barci3sko-GPsawska,PLH040028,1,414639.1957,547798.807
Ostoja Barci3sko-GPsawska,PLH040028,1,414579.1933,547858.8094
Ostoja Barci3sko-GPsawska,PLH040028,1,414532.6398,547905.8804
Ostoja Barci3sko-GPsawska,PLH040028,1,414512.9837,547929.6747
Ostoja Barci3sko-GPsawska,PLH040028,1,414495.5761,547966.1098
Ostoja Barci3sko-GPsawska,PLH040028,1,414438.7567,548173.0952
Ostoja Barci3sko-GPsawska,PLH040028,1,414461.2573,548219.3415
Ostoja Barci3sko-GPsawska,PLH040028,1,414507.7518,548290.7926
Ostoja Barci3sko-GPsawska,PLH040028,1,414714.1989,548582.4601
Ostoja Barci3sko-GPsawska,PLH040028,1,414730.2342,548607.8058
Ostoja Barci3sko-GPsawska,PLH040028,1,414751.4421,548617.1165
Ostoja Barci3sko-GPsawska,PLH040028,1,414779.3742,548609.8751
Ostoja Barci3sko-GPsawska,PLH040028,1,414891.1026,548570.0458
Ostoja Barci3sko-GPsawska,PLH040028,1,414928.863,548559.1834
Ostoja Barci3sko-GPsawska,PLH040028,1,414953.6915,548561.7694
Ostoja Barci3sko-GPsawska,PLH040028,1,415047.8336,548579.3565
Ostoja Barci3sko-GPsawska,PLH040028,1,415137.3199,548595.3915
Ostoja Barci3sko-GPsawska,PLH040028,1,415223.1855,548626.4272
Ostoja Barci3sko-GPsawska,PLH040028,1,415288.1243,548651.6298
Ostoja Barci3sko-GPsawska,PLH040028,1,415399.8448,548663.1874
Ostoja Barci3sko-GPsawska,PLH040028,1,415521.8388,548668.3237
Ostoja Barci3sko-GPsawska,PLH040028,1,415521.8388,548694.0069
Ostoja Barci3sko-GPsawska,PLH040028,1,415519.2706,548729.9627
Ostoja Barci3sko-GPsawska,PLH040028,1,415477.1613,548737.6389
Ostoja Barci3sko-GPsawska,PLH040028,1,415449.2292,548749.536
Ostoja Barci3sko-GPsawska,PLH040028,1,415420.78,548775.3992
Ostoja Barci3sko-GPsawska,PLH040028,1,415395.4339,548810.0556
Ostoja Barci3sko-GPsawska,PLH040028,1,415360.7771,548854.5402
Ostoja Barci3sko-GPsawska,PLH040028,1,415333.8797,548910.9219
Ostoja Barci3sko-GPsawska,PLH040028,1,415323.0172,548951.7854
Ostoja Barci3sko-GPsawska,PLH040028,1,415319.8854,549008.2765
Ostoja Barci3sko-GPsawska,PLH040028,1,415270.9936,549141.5121
Ostoja Barci3sko-GPsawska,PLH040028,1,415261.463,549167.4842
Ostoja Barci3sko-GPsawska,PLH040028,1,415244.9105,549196.4509
Ostoja Barci3sko-GPsawska,PLH040028,1,415214.3919,549218.693
Ostoja Barci3sko-GPsawska,PLH040028,1,415185.4252,549241.9698
Ostoja Barci3sko-GPsawska,PLH040028,1,415138.3404,549254.2182
Ostoja Barci3sko-GPsawska,PLH040028,1,415129.561,549253.8669
Ostoja Barci3sko-GPsawska,PLH040028,1,415113.0085,549223.3484
Ostoja Barci3sko-GPsawska,PLH040028,1,415091.8006,549189.7263
Ostoja Barci3sko-GPsawska,PLH040028,1,415079.3864,549169.0359
Ostoja Barci3sko-GPsawska,PLH040028,1,415057.1443,549187.6573
Ostoja Barci3sko-GPsawska,PLH040028,1,415002.8314,549206.7959
Ostoja Barci3sko-GPsawska,PLH040028,1,414987.8307,549220.7619
Ostoja Barci3sko-GPsawska,PLH040028,1,414973.8647,549239.3837
Ostoja Barci3sko-GPsawska,PLH040028,1,414967.1404,549248.1773
Ostoja Barci3sko-GPsawska,PLH040028,1,414898.8615,549256.4534
Ostoja Barci3sko-GPsawska,PLH040028,1,414852.8256,549260.074
Ostoja Barci3sko-GPsawska,PLH040028,1,414805.2374,549254.384
Ostoja Barci3sko-GPsawska,PLH040028,1,414751.9592,549253.8669
Ostoja Barci3sko-GPsawska,PLH040028,1,414739.0274,549264.7294
Ostoja Barci3sko-GPsawska,PLH040028,1,414673.3354,549268.3505
Ostoja Barci3sko-GPsawska,PLH040028,1,414633.5061,549284.9026
Ostoja Barci3sko-GPsawska,PLH040028,1,414595.2798,549299.7063
Ostoja Barci3sko-GPsawska,PLH040028,1,414571.4344,549303.5244
Ostoja Barci3sko-GPsawska,PLH040028,1,414538.3298,549303.5244
Ostoja Barci3sko-GPsawska,PLH040028,1,414506.4062,549297.9603
Ostoja Barci3sko-GPsawska,PLH040028,1,414451.9466,549271.9712
Ostoja Barci3sko-GPsawska,PLH040028,1,414419.3592,549243.5216
Ostoja Barci3sko-GPsawska,PLH040028,1,414382.3554,549201.8321
Ostoja Barci3sko-GPsawska,PLH040028,1,414350.046,549176.7949
Ostoja Barci3sko-GPsawska,PLH040028,1,414287.6904,549149.2805
Ostoja Barci3sko-GPsawska,PLH040028,1,414241.4208,549117.8271
Ostoja Barci3sko-GPsawska,PLH040028,1,414208.8333,549100.2399
Ostoja Barci3sko-GPsawska,PLH040028,1,414185.9457,549089.2889
Ostoja Barci3sko-GPsawska,PLH040028,1,414112.6223,549035.065
Ostoja Barci3sko-GPsawska,PLH040028,1,414097.1045,549034.5475
Ostoja Barci3sko-GPsawska,PLH040028,1,414065.5517,549040.7546
Ostoja Barci3sko-GPsawska,PLH040028,1,414027.7914,549055.7553
Ostoja Barci3sko-GPsawska,PLH040028,1,414000.8935,549071.7907
Ostoja Barci3sko-GPsawska,PLH040028,1,413981.2379,549077.4803
Ostoja Barci3sko-GPsawska,PLH040028,1,413961.0647,549071.2732
Ostoja Barci3sko-GPsawska,PLH040028,1,413941.4086,549057.3071
Ostoja Barci3sko-GPsawska,PLH040028,1,413921.235,549040.2375
Ostoja Barci3sko-GPsawska,PLH040028,1,413891.234,549023.685
Ostoja Barci3sko-GPsawska,PLH040028,1,413860.3721,549014.1382
Ostoja Barci3sko-GPsawska,PLH040028,1,413818.8173,549004.5465
Ostoja Barci3sko-GPsawska,PLH040028,1,413776.4016,549003.5118
Ostoja Barci3sko-GPsawska,PLH040028,1,413730.8828,549005.5807
Ostoja Barci3sko-GPsawska,PLH040028,1,413703.4678,549023.1679
Ostoja Barci3sko-GPsawska,PLH040028,1,413683.0859,549045.8178
Ostoja Barci3sko-GPsawska,PLH040028,1,413673.4664,549049.0311
Ostoja Barci3sko-GPsawska,PLH040028,1,413644.4996,549045.9275
Ostoja Barci3sko-GPsawska,PLH040028,1,413628.9818,549035.065
Ostoja Barci3sko-GPsawska,PLH040028,1,413606.2221,549063.5142
Ostoja Barci3sko-GPsawska,PLH040028,1,413454.6645,549129.2067
Ostoja Barci3sko-GPsawska,PLH040028,1,413219.3097,549247.6598
Ostoja Barci3sko-GPsawska,PLH040028,1,413188.7911,549273.0059
Ostoja Barci3sko-GPsawska,PLH040028,1,413181.5497,549289.0408
Ostoja Barci3sko-GPsawska,PLH040028,1,413190.8604,549306.6276
Ostoja Barci3sko-GPsawska,PLH040028,1,413275.1697,549341.3637
Ostoja Barci3sko-GPsawska,PLH040028,1,413308.7577,549347.4703
Ostoja Barci3sko-GPsawska,PLH040028,1,413346.9255,549350.5239
Ostoja Barci3sko-GPsawska,PLH040028,1,413374.9153,549347.9795
Ostoja Barci3sko-GPsawska,PLH040028,1,413425.297,549350.0151
Ostoja Barci3sko-GPsawska,PLH040028,1,413459.3934,549337.8012
Ostoja Barci3sko-GPsawska,PLH040028,1,413480.7675,549335.7656
Ostoja Barci3sko-GPsawska,PLH040028,1,413520.4621,549322.0253
Ostoja Barci3sko-GPsawska,PLH040028,1,413565.7548,549309.8113
Ostoja Barci3sko-GPsawska,PLH040028,1,413594.2535,549333.2211
Ostoja Barci3sko-GPsawska,PLH040028,1,413638.5282,549364.2643
Ostoja Barci3sko-GPsawska,PLH040028,1,413680.2584,549421.2617
Ostoja Barci3sko-GPsawska,PLH040028,1,413721.9886,549459.9386
Ostoja Barci3sko-GPsawska,PLH040028,1,413817.1541,549592.2538
Ostoja Barci3sko-GPsawska,PLH040028,1,413829.3676,549605.4853
Ostoja Barci3sko-GPsawska,PLH040028,1,413863.9732,549605.9942
Ostoja Barci3sko-GPsawska,PLH040028,1,413879.7492,549594.2895
Ostoja Barci3sko-GPsawska,PLH040028,1,413900.1053,549572.9153
Ostoja Barci3sko-GPsawska,PLH040028,1,413932.1665,549554.5949
Ostoja Barci3sko-GPsawska,PLH040028,1,413961.174,549545.9435
Ostoja Barci3sko-GPsawska,PLH040028,1,413980.0037,549533.7296
Ostoja Barci3sko-GPsawska,PLH040028,1,414006.4667,549514.9003
Ostoja Barci3sko-GPsawska,PLH040028,1,414058.884,549560.7019
Ostoja Barci3sko-GPsawska,PLH040028,1,414092.4716,549587.1649
Ostoja Barci3sko-GPsawska,PLH040028,1,414098.0697,549710.3199
Ostoja Barci3sko-GPsawska,PLH040028,1,414172.9931,549787.0997
Ostoja Barci3sko-GPsawska,PLH040028,1,414194.2529,549805.9942
Ostoja Barci3sko-GPsawska,PLH040028,1,414211.5557,549817.6989
